"","observer","trial","x","y","dur","onset","offset","n","aoi","aoi2"
"400","1",140,224.9,154.4,565,1302,1904436,4,"2","target"
"401","1",141,17.8,23.1,1205,-1012,1908708,1,"c","centre"
"402","1",141,-227.6,18.3,137,232,1908884,2,"d4","distracter"
"403","1",141,5.10000000000002,-230.8,137,410,1909062,3,"6","target"
"404","1",141,20.7,-250.7,408,568,1909491,4,"6","target"
"405","1",142,17.4,29,1256,-1013,1913809,1,"c","centre"
"406","1",142,5.39999999999998,247.1,107,279,1913952,2,"3","target"
"407","1",142,9.29999999999995,268.7,554,406,1914526,3,"3","target"
"408","1",143,13.1,12.4,1191,-1013,1918744,1,"c","centre"
"409","1",143,108.7,229,87,216,1918869,2,"d2","distracter"
"410","1",143,228.5,139.4,629,343,1919538,3,"2","target"
"411","1",144,14,19.5,1208,-1013,1924311,1,"c","centre"
"412","1",144,-219.5,130.2,731,234,1925081,2,"4","target"
"413","1",145,-1.39999999999998,-14.1,1195,-1012,2020580,1,"c","centre"
"414","1",145,175.2,-93.6,104,216,2020717,2,"1","target"
"415","1",145,236.6,-155.6,630,344,2021371,3,"1","target"
"416","1",146,-6.60000000000002,-15.7,1225,-1021,2025914,1,"c","centre"
"417","1",146,-230.7,-134.6,703,244,2026657,2,"5","target"
"418","1",147,-1.79999999999995,-10.7,1232,-1013,2032247,1,"c","centre"
"419","1",147,-1.5,-277.5,656,310,2032994,2,"6","target"
"420","1",148,-17.4,-9,1235,-1013,2037883,1,"c","centre"
"421","1",148,-12.4,234.3,750,263,2038674,2,"3","target"
"422","1",149,-15.1,-10.5,1207,-1021,2043014,1,"c","centre"
"423","1",149,209,-147.5,767,224,2043819,2,"1","target"
"424","1",150,-23.3,-15.9,40,-40,2046764,1,"c","centre"
"425","1",150,-18.7,-11.4,1149,8,2047921,2,"c","centre"
"426","1",150,43.6,-241.2,97,1195,2048056,3,"6","target"
"427","1",150,-15.5,-269.3,626,1312,2048702,4,"6","target"
"428","1",151,-17.5,-19.9,1195,-1007,2052634,1,"c","centre"
"429","1",151,215.7,99.7,749,227,2053422,2,"2","target"
"430","1",152,-7,-10.8,1190,-1010,2057410,1,"c","centre"
"431","1",152,239.6,-20.5,83,218,2057531,2,"d1","distracter"
"432","1",152,-16.3,229.8,646,339,2058215,3,"3","target"
"433","1",153,-11.8,-24.5,1201,-1013,2064135,1,"c","centre"
"434","1",153,237.2,-80,81,228,2064256,2,"1","target"
"435","1",153,223.7,-150.4,597,330,2064874,3,"1","target"
"436","1",154,-7,-4.10000000000002,1211,-1013,2068879,1,"c","centre"
"437","1",154,102.3,-213.9,58,237,2068976,2,"d6","distracter"
"438","1",154,-262.1,-117.3,139,348,2069168,3,"5","target"
"439","1",155,-21.3,-17.1,1210,-1015,2075077,1,"c","centre"
"440","1",155,-249.7,-4.89999999999998,89,233,2075204,2,"d4","distracter"
"441","1",155,-12,236.3,600,368,2075850,3,"3","target"
"442","1",156,-10.1,-6.60000000000002,1181,-1014,2081616,1,"c","centre"
"443","1",156,-45.2,226.5,89,210,2081748,2,"3","blank"
"444","1",156,200.8,83.8,111,341,2081901,3,"2","target"
"445","1",156,210,100.5,498,472,2082419,4,"2","target"
"446","1",157,-2.89999999999998,-11.1,1207,-1014,2087043,1,"c","centre"
"447","1",157,-257.5,13.8,119,231,2087200,2,"d4","distracter"
"448","1",157,-0.200000000000045,216.9,240,392,2087482,3,"3","target"
"449","1",157,-4.70000000000005,228.9,389,643,2087882,4,"3","target"
"450","1",158,-10.6,-17.2,1207,-1013,2093410,1,"c","centre"
"451","1",158,-28.5,229.4,746,237,2094199,2,"3","target"
"452","1",159,-9.89999999999998,-11.5,1233,-1017,2098567,1,"c","centre"
"453","1",159,-232.7,-1.5,36,254,2098641,2,"d4","distracter"
"454","1",159,221.6,-145.5,144,343,2098838,3,"1","target"
"455","1",159,227.1,-143.4,356,505,2099212,4,"1","target"
"456","1",160,-15.9,-11,1195,-1013,2103833,1,"c","centre"
"457","1",160,-232.6,110.1,704,223,2104578,2,"4","target"
"458","1",161,-18.5,-23.5,203,-203,2107634,1,"c","centre"
"459","1",161,-11.8,-6.10000000000002,1001,12,2108647,2,"c","centre"
"460","1",161,38.6,138.8,77,1041,2108752,3,"0","blank"
"461","1",161,-223.4,92.2,120,1159,2108913,4,"4","target"
"462","1",161,-225.1,104.7,486,1291,2109411,5,"4","target"
"463","1",162,-8,-10.9,1220,-1020,2113436,1,"c","centre"
"464","1",162,-242.6,-107.7,179,239,2113654,2,"5","target"
"465","1",162,-231.2,-136.4,426,426,2114088,3,"5","target"
"466","1",163,-15.7,-10.8,1196,-1009,2118256,1,"c","centre"
"467","1",163,-7.20000000000005,-269.5,598,226,2118893,2,"6","target"
"468","1",164,-8.10000000000002,-14.4,1192,-1010,2123535,1,"c","centre"
"469","1",165,-0.299999999999955,-15.8,239,-239,2127128,1,"c","centre"
"470","1",165,0.899999999999977,-1.5,946,10,2128084,2,"c","centre"
"471","1",165,187.9,134.8,122,992,2128242,3,"2","target"
"472","1",165,214.1,109.5,666,1134,2128928,4,"2","target"
"473","1",166,-7.29999999999995,-14.5,532,-532,2131900,1,"c","centre"
"474","1",166,-8.29999999999995,-11.4,434,256,2132590,2,"c","centre"
"475","1",166,122,192.2,711,730,2133341,3,"d2","distracter"
"476","1",167,-20,-11.3,1230,-1014,2137987,1,"c","centre"
"477","1",167,-9.39999999999998,225.1,457,257,2138485,2,"3","target"
"478","1",167,-16.5,241.3,247,724,2138742,3,"3","target"
"479","1",167,-102.2,182.6,16,990,2138777,4,"d3","blank"
"480","1",168,-8.79999999999995,-12.9,198,-198,2141996,1,"c","centre"
"481","1",168,-3.39999999999998,0,1014,13,2143023,2,"c","centre"
"482","1",168,-225,109.8,731,1069,2143796,3,"4","target"
"483","1",169,-2.20000000000005,-9.79999999999995,1234,-1014,2148709,1,"c","centre"
"484","1",169,-227.3,64.1,54,258,2148801,2,"4","blank"
"485","1",169,-196.2,-181.4,92,356,2148937,3,"5","target"
"486","1",169,-218.6,-132.7,492,467,2149448,4,"5","target"
"487","1",170,-9.39999999999998,-15.2,1242,-1013,2153585,1,"c","centre"
"488","1",170,-18.9,202.7,101,266,2153723,2,"3","target"
"489","1",170,-12.2,224,622,385,2154363,3,"3","target"
"490","1",171,-12,-17.8,234,-234,2157444,1,"c","centre"
"491","1",171,-7.5,24.9,121,17,2157582,2,"c","centre"
"492","1",171,-12.7,-8.29999999999995,800,149,2158393,3,"c","centre"
"493","1",171,-6.60000000000002,-272.1,727,988,2159159,4,"6","target"
"494","1",172,-7.79999999999995,-10.3,1200,-1014,2164177,1,"c","centre"
"495","1",172,192.5,-130.9,122,224,2164337,2,"1","target"
"496","1",172,231.4,-141.5,603,366,2164960,3,"1","target"
"497","1",173,-4.89999999999998,-12.2,1207,-1018,2169147,1,"c","centre"
"498","1",173,199.2,117.6,143,225,2169326,2,"2","target"
"499","1",173,211.2,107.3,581,378,2169917,3,"2","target"
"500","1",174,-8.29999999999995,-9.79999999999995,1194,-1014,2174272,1,"c","centre"
"501","1",174,-228.8,120.5,591,222,2174905,2,"4","target"
"502","1",175,-0.399999999999977,-11.2,1200,-1013,2179379,1,"c","centre"
"503","1",175,-7.60000000000002,-234.2,38,233,2179463,2,"6","blank"
"504","1",175,-192,-122.5,131,307,2179630,3,"5","target"
"505","1",175,-229.8,-131.8,508,460,2180160,4,"5","target"
"506","1",176,-5.79999999999995,-12.7,1197,-1009,2184181,1,"c","centre"
"507","1",176,202.7,-124.9,157,225,2184375,2,"1","target"
"508","1",176,235.1,-132,492,401,2184886,3,"1","target"
"509","1",177,-0.200000000000045,-17.8,1217,-1019,2188891,1,"c","centre"
"510","1",177,-20.8,226.7,139,268,2189100,2,"3","target"
"511","1",177,-11.1,241.9,535,419,2189647,3,"3","target"
"512","1",178,-3.39999999999998,-11.3,1203,-1010,2193653,1,"c","centre"
"513","1",178,1.70000000000005,223.3,790,232,2194482,2,"3","target"
"514","1",179,0.899999999999977,-8.20000000000005,239,-239,2197836,1,"c","centre"
"515","1",179,-5.29999999999995,-0.700000000000045,952,11,2198799,2,"c","centre"
"516","1",179,-220,113.1,718,1004,2199558,3,"4","target"
"517","1",180,-6.5,-6.39999999999998,1195,-1012,2203694,1,"c","centre"
"518","1",180,-249.4,13.8,91,224,2203826,2,"d4","distracter"
"519","1",180,-195.7,121.7,139,340,2203990,3,"4","target"
"520","1",180,-211.7,109.1,479,497,2204487,4,"4","target"
"521","1",181,-8.70000000000005,-12.3,1219,-1014,2217051,1,"c","centre"
"522","1",181,-19.2,231,710,247,2217803,2,"3","target"
"523","1",182,12.6,-14.3,1194,-1014,2221976,1,"c","centre"
"524","1",182,-3.79999999999995,-261,586,218,2222600,2,"6","target"
"525","1",183,10.2,-6.5,1205,-1013,2226805,1,"c","centre"
"526","1",184,-3.10000000000002,-13.4,265,-265,2230733,1,"c","centre"
"527","1",184,-1.10000000000002,1.60000000000002,922,9,2231664,2,"c","centre"
"528","1",184,218.3,107.4,789,967,2232489,3,"2","target"
"529","1",185,5.29999999999995,-6.79999999999995,1191,-1021,2236084,1,"c","centre"
"530","1",185,71.5,223.8,117,208,2236239,2,"d2","distracter"
"531","1",185,-6,240,615,351,2236880,3,"3","target"
"532","1",186,2.70000000000005,-17.3,49,-49,2240300,1,"c","centre"
"533","1",186,4.20000000000005,-0.100000000000023,1148,11,2241459,2,"c","centre"
"534","1",187,0.5,-14.9,295,-295,2245039,1,"c","centre"
"535","1",187,0.399999999999977,-2.20000000000005,887,14,2245940,2,"c","centre"
"536","1",187,-141.4,196.6,128,937,2246104,3,"d3","distracter"
"537","1",187,-213.7,127.5,612,1090,2246741,4,"4","target"
"538","1",188,6.60000000000002,-6.20000000000005,189,-189,2250225,1,"c","centre"
"539","1",188,6.60000000000002,10.5,1006,14,2251245,2,"c","centre"
"540","1",188,-207.4,108.9,144,1053,2251422,3,"4","target"
"541","1",188,-225.3,110.7,475,1216,2251916,4,"4","target"
"542","1",189,-6.5,-4.20000000000005,1191,-1014,2255927,1,"c","centre"
"543","1",189,-255.4,15,94,217,2256061,2,"d4","distracter"
"544","1",189,-219.4,114.3,666,337,2256753,3,"4","target"
"545","1",190,13.5,1.89999999999998,312,-312,2259966,1,"c","centre"
"546","1",190,-2.39999999999998,0.899999999999977,887,7,2260860,2,"c","centre"
"547","1",190,-0.899999999999977,-261.7,758,931,2261655,3,"6","target"
"548","1",191,-8.89999999999998,-11.7,199,-199,2264937,1,"c","centre"
"549","1",191,1.89999999999998,-3.10000000000002,1010,15,2265962,2,"c","centre"
"550","1",192,-2.79999999999995,2.39999999999998,1176,-1009,2270801,1,"c","centre"
"551","1",192,-190.7,130.2,124,201,2270959,2,"4","target"
"552","1",192,-228.8,117.2,676,348,2271658,3,"4","target"
"553","1",193,2.29999999999995,-11.2,1209,-1013,2276564,1,"c","centre"
"554","1",193,-201.5,105.1,117,233,2276718,2,"4","target"
"555","1",193,-228.9,112,583,369,2277320,3,"4","target"
"556","1",194,-2.5,-1.70000000000005,1213,-1013,2282618,1,"c","centre"
"557","1",194,-2.79999999999995,246.1,691,300,2283409,2,"3","target"
"558","1",195,-1.89999999999998,-8.20000000000005,229,-229,2286679,1,"c","centre"
"559","1",195,2.60000000000002,36.4,163,18,2286860,2,"c","centre"
"560","1",195,0,1.20000000000005,797,189,2287665,3,"c","centre"
"561","1",195,201.6,-144.9,116,1025,2287820,4,"1","target"
"562","1",195,219,-138.7,662,1161,2288502,5,"1","target"
"563","1",196,10.2,-12,1187,-1014,2292226,1,"c","centre"
"564","1",196,73,217.6,103,212,2292368,2,"d2","distracter"
"565","1",196,-8.5,238.5,534,339,2292926,3,"3","target"
"566","1",196,-40.7,156.5,37,887,2292977,4,"0","blank"
"567","1",197,5,-4.20000000000005,262,-262,2296313,1,"c","centre"
"568","1",197,5.10000000000002,-5.20000000000005,948,9,2297270,2,"c","centre"
"569","1",197,115.1,-217.5,72,997,2297382,3,"d6","distracter"
"570","1",197,1.29999999999995,249.2,644,1124,2298081,4,"3","target"
"571","1",198,-0.100000000000023,-17.3,225,-225,2301445,1,"c","centre"
"572","1",198,-0.600000000000023,-12.9,985,10,2302440,2,"c","centre"
"573","1",199,-1.20000000000005,-19.5,1196,-1015,2306986,1,"c","centre"
"574","1",199,114.1,180,733,222,2307760,2,"d2","distracter"
"575","1",200,-6.10000000000002,-8.79999999999995,241,-241,2311066,1,"c","centre"
"576","1",200,-11,1.10000000000002,937,11,2312014,2,"c","centre"
"577","1",200,106,-161.6,85,982,2312133,3,"d6","distracter"
"578","1",200,206.3,-135.4,557,1093,2312716,4,"1","target"
"579","1",201,-2.5,-11.9,1198,-1013,2316824,1,"c","centre"
"580","1",201,-222.3,-133.6,407,236,2317282,2,"5","target"
"581","1",202,6.70000000000005,-14,1190,-1017,2321766,1,"c","centre"
"582","1",202,-234.5,-126.2,590,216,2322399,2,"5","target"
"583","1",203,2.70000000000005,-2.79999999999995,1212,-1022,2326447,1,"c","centre"
"584","1",203,-220.2,-108.9,161,237,2326655,2,"5","target"
"585","1",203,-227.4,-129.9,360,406,2327023,3,"5","target"
"586","1",204,10.6,-13.3,200,-200,2330106,1,"c","centre"
"587","1",204,8,-0.700000000000045,985,9,2331100,2,"c","centre"
"588","1",204,-207.3,-118.3,170,1036,2331312,3,"5","target"
"589","1",204,-221.8,-133.7,437,1224,2331767,4,"5","target"
"590","1",205,-6.5,-6.60000000000002,1209,-1010,2335823,1,"c","centre"
"591","1",205,-103.5,-190.2,51,239,2335914,2,"d5","distracter"
"592","1",205,222.5,112.8,583,349,2336556,3,"2","target"
"593","1",206,4.5,-4.39999999999998,1177,-1009,2340859,1,"c","centre"
"594","1",206,206,-79.1,108,205,2341004,2,"1","target"
"595","1",206,212.5,-139.9,611,337,2341639,3,"1","target"
"596","1",207,-7.10000000000002,-5.10000000000002,1202,-1015,2345779,1,"c","centre"
"597","1",207,94.2,-217.1,104,237,2345933,2,"d6","distracter"
"598","1",207,-11.8,195.4,104,389,2346085,3,"3","target"
"599","1",207,-1.79999999999995,226.7,437,518,2346547,4,"3","target"
"600","1",208,-8.60000000000002,-10.4,1210,-1005,2350697,1,"c","centre"
"601","1",208,-19.2,-274,734,241,2351467,2,"6","target"
"602","1",209,-3.39999999999998,-15.8,1234,-1013,2360380,1,"c","centre"
"603","1",209,-228.5,-146.3,572,259,2360990,2,"5","target"
"604","1",211,-6.89999999999998,-6.70000000000005,1223,-1019,2370414,1,"c","centre"
"605","1",211,1.60000000000002,-266.4,708,244,2371162,2,"6","target"
"606","1",212,-7.20000000000005,-13.3,1193,-1012,2375309,1,"c","centre"
"607","1",212,181.8,-130.5,122,214,2375464,2,"1","target"
"608","1",212,209.8,-139.2,567,363,2376058,3,"1","target"
"609","1",213,-5.29999999999995,-9.89999999999998,1221,-1013,2380503,1,"c","centre"
"610","1",213,-116.9,-208.4,83,243,2380621,2,"d5","distracter"
"611","1",213,17.1,251.9,127,381,2380803,3,"3","target"
"612","1",213,-8.20000000000005,226.6,380,526,2381201,4,"3","target"
"613","1",214,-2.60000000000002,-4,1212,-1018,2385640,1,"c","centre"
"614","1",214,-215.3,118.5,125,231,2385802,2,"4","target"
"615","1",214,-239.4,120.1,418,376,2386240,3,"4","target"
"616","1",215,-7.70000000000005,-3.79999999999995,1205,-1006,2390562,1,"c","centre"
"617","1",215,-117.4,-135.3,88,239,2390690,2,"d5","distracter"
"618","1",215,-221.8,117.4,580,368,2391311,3,"4","target"
"619","1",216,1.89999999999998,-9.60000000000002,1198,-1014,2396781,1,"c","centre"
"620","1",216,198.2,-136.9,143,225,2396965,2,"1","target"
"621","1",216,212.6,-150.6,582,375,2397554,3,"1","target"
"622","2",1,-12.9,29.2,424,-420,9263820,1,"c","centre"
"623","2",1,2.29999999999995,30.9,464,28,9264308,2,"c","centre"
"624","2",1,3.79999999999995,266.8,240,536,9264592,3,"3","blank"
"625","2",1,97.0999999999999,47.9,128,808,9264752,4,"0","blank"
"626","2",1,264.6,28.7,216,964,9264996,5,"d1","distracter"
"627","2",1,2.89999999999998,-243.1,248,1240,9265304,6,"6","target"
"628","2",2,-12,14.6,440,-436,9282936,1,"c","centre"
"629","2",2,2.5,23.4,780,28,9283740,2,"c","centre"
"630","2",2,2.29999999999995,244.1,128,848,9283908,3,"3","blank"
"631","2",2,-208.8,-194.1,88,1048,9284068,4,"5","target"
"632","2",2,-241.5,-124.4,108,1160,9284200,5,"5","target"
"633","2",3,10.7,8.39999999999998,400,-396,9309132,1,"c","centre"
"634","2",3,-0.799999999999955,-99.9,24,24,9309176,2,"c","centre"
"635","2",3,3.79999999999995,-124.8,36,68,9309232,3,"0","blank"
"636","2",3,18.6,-23.4,76,128,9309332,4,"c","centre"
"637","2",3,3.60000000000002,19.6,616,224,9309968,5,"c","centre"
"638","2",3,225.3,-139.1,360,896,9310384,6,"1","blank"
"639","2",4,26.5,34.7,280,-276,9319132,1,"c","centre"
"640","2",4,-2.20000000000005,-16.4,88,20,9319236,2,"c","centre"
"641","2",4,9.60000000000002,39.9,848,124,9320100,3,"c","centre"
"642","2",4,-33.6,-121.8,88,1000,9320216,4,"0","blank"
"643","2",4,-266.3,-2.60000000000002,172,1136,9320436,5,"d4","distracter"
"644","2",5,1.60000000000002,28.8,476,-472,9332028,1,"c","centre"
"645","2",5,22.2,23.8,732,28,9332784,2,"c","centre"
"646","2",5,260.3,-145.5,388,812,9333224,3,"1","target"
"647","2",6,9.10000000000002,2.89999999999998,428,-424,9342016,1,"c","centre"
"648","2",6,14.3,29.3,768,12,9342792,2,"c","centre"
"649","2",6,225.9,-75.7,64,808,9342884,3,"1","blank"
"650","2",6,241.9,155.6,172,920,9343104,4,"2","target"
"651","2",8,-3.29999999999995,21.7,324,-320,9360796,1,"c","centre"
"652","2",8,16.8,23.3,312,28,9361132,2,"c","centre"
"653","2",8,8.70000000000005,15.3,632,360,9361784,3,"c","centre"
"654","2",8,-215.7,-87.5,140,1028,9361960,4,"5","target"
"655","2",8,-253.1,-124.4,252,1192,9362236,5,"5","target"
"656","2",9,-10.2,15.7,200,-196,9368160,1,"c","centre"
"657","2",9,12.1,16.7,880,164,9369200,2,"c","centre"
"658","2",9,246.3,-96.4,316,1096,9369568,3,"1","target"
"659","2",11,8,14.5,228,-224,9386084,1,"c","centre"
"660","2",11,8.20000000000005,15.5,860,192,9387132,2,"c","centre"
"661","2",11,-19.3,-248.2,160,1112,9387352,3,"6","target"
"662","2",12,4.5,24.8,632,72,9395548,1,"c","centre"
"663","2",12,2.10000000000002,10,464,724,9396032,2,"c","centre"
"664","2",12,111.1,-225.2,128,1240,9396212,3,"d6","distracter"
"665","2",12,24.9,222.3,116,1444,9396404,4,"3","target"
"666","2",12,2.79999999999995,254.6,420,1584,9396848,5,"3","target"
"667","2",13,12.9,20,1164,4,9404416,1,"c","centre"
"668","2",13,118.7,205.9,108,1216,9404572,2,"d2","distracter"
"669","2",13,7.39999999999998,-268.7,100,1396,9404744,3,"6","target"
"670","2",14,-5,25.3,348,-344,9410656,1,"c","centre"
"671","2",14,30.9,22.9,288,36,9410976,2,"c","centre"
"672","2",14,6.20000000000005,24.8,516,344,9411512,3,"c","centre"
"673","2",14,-92.9,221,216,896,9411764,4,"d3","distracter"
"674","2",14,-22.2,-250,236,1160,9412048,5,"6","target"
"675","2",16,21.8,18.7,220,-216,9428296,1,"c","centre"
"676","2",16,16.1,20.5,836,188,9429316,2,"c","centre"
"677","2",16,248.3,-107.8,188,1076,9429556,3,"1","target"
"678","2",17,11.3,-20.6,48,-44,9435060,1,"c","centre"
"679","2",17,38.5,-24.4,344,28,9435428,2,"c","centre"
"680","2",17,25.9,-12.1,792,392,9436240,3,"c","centre"
"681","2",17,240.8,111,392,1228,9436676,4,"2","target"
"682","2",18,7.39999999999998,7.10000000000002,504,80,9442568,1,"c","centre"
"683","2",18,23.2,16.5,588,608,9443180,2,"c","centre"
"684","2",18,238.4,120.6,228,1240,9443452,3,"2","target"
"685","2",23,4,28.8,220,-216,9477260,1,"c","centre"
"686","2",23,22.5,30.4,840,196,9478292,2,"c","centre"
"687","2",23,-120.5,-233.1,28,1100,9478384,3,"d5","distracter"
"688","2",23,-160.4,172.3,132,1176,9478564,4,"d3","blank"
"689","2",24,10.4,8.70000000000005,248,-244,9483612,1,"c","centre"
"690","2",24,25.1,24.2,424,176,9484208,2,"c","centre"
"691","2",24,58.5,27.4,268,616,9484492,3,"c","centre"
"692","2",24,-11.6,4.79999999999995,112,904,9484624,4,"c","centre"
"693","2",24,-234.6,18.5,68,1048,9484724,5,"d4","distracter"
"694","2",24,-184.8,150.1,112,1160,9484880,6,"4","target"
"695","2",25,-7.10000000000002,21.7,336,-332,9490896,1,"c","centre"
"696","2",25,22.8,29.7,328,28,9491248,2,"c","centre"
"697","2",25,0.399999999999977,30.2,548,380,9491820,3,"c","centre"
"698","2",25,-233.8,-114.4,284,976,9492152,4,"5","target"
"699","2",26,37.6,45.6,200,-196,9497548,1,"c","centre"
"700","2",26,12.9,26,152,16,9497712,2,"c","centre"
"701","2",26,26.8,20.6,696,368,9498608,3,"c","centre"
"702","2",26,-172.1,165.7,132,1108,9498784,4,"4","target"
"703","2",26,-245,142.3,572,1264,9499380,5,"4","target"
"704","2",27,-32.1,113,156,56,9509696,1,"0","blank"
"705","2",27,-14.2,15.8,828,240,9510552,2,"c","centre"
"706","2",27,231.3,128.4,208,1112,9510804,3,"2","target"
"707","2",28,6,38.2,364,-360,9516416,1,"c","centre"
"708","2",28,-17.2,25.1,192,196,9516800,2,"c","centre"
"709","2",28,13.5,23.5,444,416,9517272,3,"c","centre"
"710","2",28,236.8,-138.7,164,892,9517468,4,"1","target"
"711","2",29,1.10000000000002,19.2,20,-16,9523924,1,"c","centre"
"712","2",29,12.8,24.9,988,156,9525064,2,"c","centre"
"713","2",29,282.3,25,88,1192,9525200,3,"d1","distracter"
"714","2",29,250.7,126,156,1320,9525396,4,"2","target"
"715","2",30,11.6,-1.29999999999995,296,-292,9530916,1,"c","centre"
"716","2",30,11.7,24.5,876,20,9531808,2,"c","centre"
"717","2",30,-215.6,165.5,128,1016,9532056,3,"4","target"
"718","2",30,-245.2,139.7,556,1164,9532632,4,"4","target"
"719","2",33,9.70000000000005,34.5,372,-368,9555096,1,"c","centre"
"720","2",33,45.8,29.3,224,24,9555340,2,"c","centre"
"721","2",33,14.8,30.5,564,272,9555928,3,"c","centre"
"722","2",33,271.4,-108.9,748,892,9556732,4,"1","target"
"723","2",34,-4.5,25.3,348,-344,9562456,1,"c","centre"
"724","2",34,16.4,26.8,856,24,9563332,2,"c","centre"
"725","2",34,-242.3,-112.4,596,932,9563980,3,"5","target"
"726","2",35,22.2,24.8,1176,-1027,9570084,1,"c","centre"
"727","2",35,180.8,192,88,197,9570220,2,"d2","distracter"
"728","2",35,245.8,146.7,184,321,9570440,3,"2","target"
"729","2",35,264.2,137.7,476,525,9570936,4,"2","target"
"730","2",36,15.2,39.7,252,68,9578560,1,"c","centre"
"731","2",36,13.9,19.6,512,340,9579092,2,"c","centre"
"732","2",36,38.9,20.5,348,876,9579464,3,"c","centre"
