"observer","trial","x","y","dur","onset","n","aoi"
"2",241,-337.2,-1205.9,161,1521,2,"c"
"2",241,-499.2,-1332.4,42,1585,3,"c"
"2",242,12.5,12.4,1297,0,1,"c"
"2",242,170.3,-29,181,214,2,"c"
"2",242,573.8,-1388.6,186,579,3,"c"
"2",242,459.2,-1299.6,180,782,4,"c"
"2",242,380.3,-1291.9,376,1176,5,"c"
"2",243,-6.79999999999995,6.70000000000005,1484,0,1,"c"
"2",243,383.7,-1372.6,164,349,2,"c"
"2",243,410.7,-1321.2,135,501,3,"c"
"2",243,-398.9,-1314.1,151,715,4,"c"
"2",243,-506.1,-1286.2,146,887,5,"c"
"2",244,11.1,6.10000000000002,1687,0,1,"c"
"2",244,343.4,-1150.8,133,300,2,"c"
"2",244,401.5,-1325.7,179,507,3,"c"
"2",245,6.5,7.60000000000002,1231,0,1,"c"
"2",245,-153.5,-83.7,60,95,2,"c"
"2",245,-289.1,-1264.4,168,709,3,"c"
"2",245,-280.9,-1160.8,40,761,4,"c"
"2",246,7.29999999999995,0.200000000000045,1428,0,1,"c"
"2",246,478.4,-1204.1,157,311,2,"c"
"2",246,422.2,-1328.9,77,412,3,"c"
"2",247,2.10000000000002,1.60000000000002,1230,0,1,"c"
"2",247,210.8,-24.5,97,133,2,"c"
"2",247,-434.5,-1245.8,120,997,3,"c"
"2",247,-328.4,-1212,555,1574,4,"c"
"2",248,1.70000000000005,-3.60000000000002,1505,0,1,"c"
"2",249,3.39999999999998,4.60000000000002,1296,0,1,"c"
"2",249,587.8,-1199.2,146,299,2,"c"
"2",249,466,-1319.8,144,469,3,"c"
"2",250,3.39999999999998,5.5,1255,0,1,"c"
"2",250,158.8,-61.7,122,156,2,"c"
"2",250,399.7,-1428.2,135,463,3,"c"
"2",250,343.8,-1291.9,111,604,4,"c"
"2",250,-364.1,-1332.6,190,850,5,"c"
"2",251,-3.39999999999998,-5.60000000000002,1400,0,1,"c"
"2",251,381.8,-1232.4,163,978,2,"c"
"2",252,-9.10000000000002,0.299999999999955,1591,0,1,"c"
"2",253,13.9,-4,1557,0,1,"c"
"2",253,413.1,-1463.3,159,341,2,"c"
"2",254,-0.399999999999977,-11.3,1510,0,1,"c"
"2",254,467.9,-1228.6,68,681,2,"c"
"2",254,390.2,-1215.1,164,897,3,"c"
"2",255,-6.10000000000002,-8.5,1676,0,1,"c"
"2",255,70.7,-1159.3,43,505,2,"c"
"2",255,455.8,-1222.9,87,635,3,"c"
"2",255,-334,-1214.2,171,878,4,"c"
"2",255,-124.7,103.3,120,1818,5,"c"
"2",256,7.89999999999998,5.70000000000005,1440,0,1,"c"
"2",256,188,-1198.8,96,354,2,"c"
"2",256,-239.9,-1304.3,105,505,3,"c"
"2",256,372.6,-1199.8,126,691,4,"c"
"2",256,-363.4,-1194.1,202,997,5,"c"
"2",257,-2.29999999999995,-0.399999999999977,1567,0,1,"c"
"2",257,340,-1351.9,170,388,2,"c"
"2",257,431.1,-1314.1,176,585,3,"c"
"2",258,-1.89999999999998,-10.9,1302,0,1,"c"
"2",259,6.20000000000005,-5.29999999999995,1329,0,1,"c"
"2",260,-7.79999999999995,0.5,1311,0,1,"c"
"2",260,-418.4,-1326.2,160,1044,2,"c"
"2",260,-313.4,-1205.6,136,1202,3,"c"
"2",261,-4,-2.79999999999995,1398,0,1,"c"
"2",262,5.20000000000005,6.39999999999998,1400,0,1,"c"
"2",263,-1.89999999999998,-8.20000000000005,1349,0,1,"c"
"2",263,413.4,-1318.9,225,617,2,"c"
"2",264,6.79999999999995,4.70000000000005,1209,0,1,"c"
"2",264,207.3,-119.3,46,92,2,"c"
"2",265,2.79999999999995,0.200000000000045,1432,0,1,"c"
"2",266,1.10000000000002,-2.39999999999998,2042,0,1,"c"
"2",266,-423.5,-1326.3,215,937,2,"c"
"2",267,69.8,1.20000000000005,19,0,1,"c"
"2",267,22.1,8.10000000000002,280,295,2,"c"
"2",267,6.20000000000005,4.29999999999995,1288,1592,3,"c"
"2",267,221.1,-1362.4,149,2006,4,"c"
"2",267,421.8,-1201.7,249,2287,5,"c"
"2",268,10.1,-0.899999999999977,1428,0,1,"c"
"2",268,226.4,-1407.7,139,329,2,"c"
"2",268,395.5,-1284.5,242,598,3,"c"
"2",268,-359.7,-1421.5,141,806,4,"c"
"2",269,13.9,-0.200000000000045,1924,0,1,"c"
"2",269,279.7,-1161.5,176,454,2,"c"
"2",269,341.9,-1296.2,154,634,3,"c"
"2",269,-357.8,-1337.9,263,965,4,"c"
"2",269,-223.6,66.1,124,1698,5,"c"
"2",270,7.70000000000005,0.399999999999977,1543,0,1,"c"
"2",270,161.9,-1096.7,139,286,2,"c"
"2",270,-150,-1302,121,455,3,"c"
"2",270,-357.1,-1342,263,746,4,"c"
"2",271,7.60000000000002,-2.10000000000002,1402,0,1,"c"
"2",271,143.8,-1297.4,146,324,2,"c"
"2",271,387.1,-1307.6,288,640,3,"c"
"2",271,-269.2,-1301.3,210,912,4,"c"
"2",272,-7.60000000000002,-7.70000000000005,1485,0,1,"c"
"2",272,-919.3,-982.7,20,169,2,"c"
"2",272,-221.3,-1184.8,28,1816,3,"c"
"2",273,-3.89999999999998,7.5,620,0,1,"c"
"2",273,23.8,5.5,683,702,2,"c"
"2",273,284,-1390.4,152,1237,3,"c"
"2",274,5.60000000000002,7.10000000000002,1275,0,1,"c"
"2",274,-192.9,-92.4,14,52,2,"c"
"2",274,-428.5,-1407.8,131,556,3,"c"
"2",274,-341.1,-1306.5,41,621,4,"c"
"2",274,-329.1,-1212,125,773,5,"c"
"2",275,5,18.7,1281,0,1,"c"
"2",275,-422.1,-1306.4,180,1057,2,"c"
"2",275,-321.8,-1212.5,217,1298,3,"c"
"2",276,9.60000000000002,-3.29999999999995,1341,0,1,"c"
"2",277,4,0.799999999999955,1504,0,1,"c"
"2",277,231.2,-1423.5,100,284,2,"c"
"2",277,401.6,-1301.7,287,599,3,"c"
"2",277,-369.5,-1280.8,202,872,4,"c"
"2",278,7.60000000000002,2.39999999999998,1298,0,1,"c"
"2",278,277.7,-1385.5,34,338,2,"c"
"2",278,459.7,-1257.7,132,502,3,"c"
"2",278,377.1,-1294.8,85,609,4,"c"
"2",278,-342.1,-1313.5,292,958,5,"c"
"2",279,12.6,-1,1260,0,1,"c"
"2",279,-591.4,-1118,5,174,2,"c"
"2",279,-201.2,-1198.8,114,1026,3,"c"
"2",280,-2.60000000000002,-2.70000000000005,1377,0,1,"c"
"2",281,3.70000000000005,0.799999999999955,1421,0,1,"c"
"2",282,9.70000000000005,-2.79999999999995,1237,0,1,"c"
"2",282,193.1,-122.9,54,90,2,"c"
"2",283,3.29999999999995,-0.299999999999955,1416,0,1,"c"
"2",283,385.1,-1284.7,195,377,2,"c"
"2",284,-4.39999999999998,-3.5,1369,0,1,"c"
"2",284,406.5,-1565.5,141,315,2,"c"
"2",284,459.2,-1287,154,509,3,"c"
"2",284,361.2,-1319,107,638,4,"c"
"2",284,-388.1,-1351.2,165,871,5,"c"
"2",285,-6.70000000000005,-5.10000000000002,1230,0,1,"c"
"2",285,10.7,-196,116,161,2,"c"
"2",285,372.3,-1322.1,250,862,3,"c"
"2",286,11.3,1.39999999999998,363,0,1,"c"
"2",286,-11.7,-1.29999999999995,785,909,2,"c"
"2",286,235.4,-1312.3,107,1364,3,"c"
"2",286,381,-1339.6,135,1525,4,"c"
"2",286,384.8,-1286.4,123,1662,5,"c"
"2",287,9,-1.89999999999998,478,0,1,"c"
"2",287,-7,88.9,692,717,2,"c"
"2",287,-251.7,-145.4,77,846,3,"c"
"2",287,385.4,-1250.5,161,1747,4,"c"
"2",287,450.9,-1278.4,129,1902,5,"c"
"2",288,1.10000000000002,8.39999999999998,1235,0,1,"c"
"2",288,436.4,-1293.1,336,692,2,"c"
"2",289,-4.60000000000002,-1.5,1250,0,1,"c"
"2",290,-5,7.20000000000005,1219,0,1,"c"
"2",291,8.5,1.89999999999998,1348,0,1,"c"
"2",292,-7.60000000000002,1.29999999999995,1315,0,1,"c"
"2",292,451.8,-1267.5,234,1084,2,"c"
"2",292,357,-1293.4,127,1234,3,"c"
"2",293,6.29999999999995,-2,1417,0,1,"c"
"2",294,8.70000000000005,3.79999999999995,1289,0,1,"c"
"2",294,377.9,-1294.7,120,1093,2,"c"
"2",295,2.89999999999998,-4.39999999999998,1245,0,1,"c"
"2",295,224.5,-33.2,163,200,2,"c"
"2",295,41,-73,173,414,3,"c"
"2",295,0.600000000000023,-28.2,194,789,4,"c"
"2",295,-188.8,10.7,241,1065,5,"c"
"2",295,-47.5,-1175,184,1338,6,"c"
"2",295,308.3,-1309.7,112,1490,7,"c"
"2",295,-354.9,-1344.2,139,1693,8,"c"
"2",295,-305.7,-1311.4,169,1883,9,"c"
"2",295,-513.9,-1311.7,100,2017,10,"c"
"2",295,261.5,-220.2,66,2188,11,"c"
"2",295,235.4,-100.1,138,2365,12,"c"
"2",296,42.8,-16.9,202,0,1,"c"
"2",296,18.3,-10.3,272,283,2,"c"
"2",296,5.89999999999998,-1.89999999999998,893,1184,3,"c"
"2",296,-138.7,-1304.9,336,1709,4,"c"
"2",296,-400.2,-1303.5,412,2157,5,"c"
"2",296,-338.6,-1314.1,281,2457,6,"c"
"2",296,-584.7,-1403.8,57,2548,7,"c"
"2",297,-4.79999999999995,0.899999999999977,1335,0,1,"c"
"2",298,7,-7.5,1308,0,1,"c"
"2",299,5.39999999999998,1.89999999999998,1301,0,1,"c"
"2",300,17.8,5.70000000000005,1299,0,1,"c"
"2",300,-297.2,-1277.7,155,931,2,"c"
"2",300,-445.2,-1204.9,112,1074,3,"c"
"2",301,-5.70000000000005,-1.29999999999995,1332,0,1,"c"
"2",302,1.29999999999995,-0.899999999999977,1218,0,1,"c"
"2",302,-178.7,70.2,73,110,2,"c"
"2",303,8.10000000000002,3.70000000000005,1291,0,1,"c"
"2",303,-411.6,-1332.4,172,1074,2,"c"
"2",303,-333.1,-1219.9,93,1275,3,"c"
"2",304,3.79999999999995,5.20000000000005,1384,0,1,"c"
"2",304,419.1,-1246.5,283,1079,2,"c"
"2",304,-390.1,-1338.2,98,1236,3,"c"
"2",305,-31.5,-4.89999999999998,45,0,1,"c"
"2",305,12.7,-7.29999999999995,1430,1447,2,"c"
"2",306,14.2,10.5,1275,0,1,"c"
"2",307,9.60000000000002,-4.60000000000002,1241,0,1,"c"
"2",307,212.9,-96.1,119,160,2,"c"
"2",307,428.6,-1383.6,165,674,3,"c"
"2",307,461.6,-1296.2,148,842,4,"c"
"2",307,386.9,-1288.1,191,1053,5,"c"
"2",308,0.899999999999977,1.20000000000005,1704,0,1,"c"
"2",308,223.2,-870.1,117,279,2,"c"
"2",308,124.3,-1262.5,55,378,3,"c"
"2",308,-414.9,-1379.7,188,620,4,"c"
"2",309,-14.1,-7.20000000000005,359,0,1,"c"
"2",309,3.29999999999995,-12.1,986,1005,2,"c"
"2",309,303.1,-1460.7,180,1363,3,"c"
"2",309,430,-1325.3,167,1557,4,"c"
"2",309,364.7,-1333.9,431,2004,5,"c"
"2",309,52.3,-1353.7,273,2555,6,"c"
"2",310,-7.39999999999998,-24.9,1543,0,1,"c"
"2",310,233.9,-1065,148,298,2,"c"
"2",310,466.6,-1341.6,179,514,3,"c"
"2",310,364.1,-1327.2,184,717,4,"c"
"2",310,399.9,-1319.6,191,1028,5,"c"
"2",310,-162.3,-57.7,144,2003,6,"c"
"2",310,-208.1,-132.1,55,2086,7,"c"
"2",311,-5.29999999999995,-20.1,1358,0,1,"c"
"2",311,345.5,-1183.8,142,280,2,"c"
"2",311,424.3,-1378.8,171,477,3,"c"
"2",312,-5.29999999999995,-24.5,1249,0,1,"c"
"2",313,-0.899999999999977,-11.9,1315,0,1,"c"
"2",313,411.5,-1370.4,122,1714,2,"c"
"2",313,487.9,-1274.3,158,1896,3,"c"
"2",314,-3.29999999999995,-11.2,1469,0,1,"c"
"2",314,-440.7,-1424.7,215,397,2,"c"
"2",314,-346.5,-1313.7,293,713,3,"c"
"2",315,4.89999999999998,-24.4,1379,0,1,"c"
"2",315,192.1,85.5,320,362,2,"c"
"2",315,173.7,64.3,20,397,3,"c"
"2",315,66.4000000000001,-604.4,299,955,4,"c"
"2",315,482.9,-1063.9,103,1116,5,"c"
"2",315,345.6,-1406.6,143,1311,6,"c"
"2",315,373.4,-1327.8,200,1529,7,"c"
"2",316,-39.2,-22.1,62,0,1,"c"
"2",316,-1.29999999999995,-17.6,1314,1333,2,"c"
"2",317,-5.29999999999995,-17,1245,0,1,"c"
"2",318,-2.10000000000002,-16.6,1291,0,1,"c"
"2",319,-6.5,-18.7,1195,0,1,"c"
"2",320,12,-29.6,419,0,1,"c"
"2",320,2.39999999999998,-16.9,867,875,2,"c"
"2",321,3.60000000000002,-15.8,1198,0,1,"c"
"2",321,146.4,-142.1,79,115,2,"c"
"2",322,18.9,-13.5,417,0,1,"c"
"2",322,-7.29999999999995,-8.39999999999998,800,821,2,"c"
"2",322,180.3,-63.9,54,914,3,"c"
"2",323,-22.1,-15.6,50,0,1,"c"
"2",323,9.79999999999995,-12.3,1167,1187,2,"c"
"2",323,-134.5,-20.8,134,1354,3,"c"
"2",324,11.2,-14.3,1299,0,1,"c"
"2",325,6.5,-15,1218,0,1,"c"
"2",325,-148.8,-68.7,87,123,2,"c"
"2",326,1.29999999999995,-19.8,1699,0,1,"c"
"2",327,10.3,-19.2,1253,0,1,"c"
"2",327,-431.1,-1437.8,151,1527,2,"c"
"2",327,422.1,-1289.9,199,1808,3,"c"
"2",328,4.79999999999995,-27.3,1339,0,1,"c"
"2",328,445.9,-1291.7,160,585,2,"c"
"2",328,-402.6,-1335.8,370,1035,3,"c"
"2",328,-297,-1304.2,708,1766,4,"c"
"2",328,381.2,-1249.3,222,2041,5,"c"
"2",328,-262.2,118.3,202,2848,6,"c"
"2",329,17.2,-13,565,0,1,"c"
"2",329,2.79999999999995,-17.9,678,695,2,"c"
"2",330,0.5,-10.5,1213,0,1,"c"
"2",330,210.8,-103.7,66,106,2,"c"
"2",330,-404.5,-1378.1,226,1059,3,"c"
"2",330,-382.8,-1324.8,245,1317,4,"c"
"2",331,2.5,-10.6,1595,0,1,"c"
"2",331,390.2,-1009.5,117,282,2,"c"
"2",331,416.9,-1282.4,200,511,3,"c"
"2",332,13,-5,1324,0,1,"c"
"2",333,11.6,-14,1283,0,1,"c"
"2",334,0.899999999999977,0.600000000000023,1280,0,1,"c"
"2",334,-356.5,-1395.2,177,624,2,"c"
"2",335,3.60000000000002,-11.9,1237,0,1,"c"
"2",335,-214.6,-173.2,26,65,2,"c"
"2",336,18.4,-13.8,1222,0,1,"c"
"2",336,24.9,-206.5,50,96,2,"c"
"2",337,3.5,-7.79999999999995,1480,0,1,"c"
"2",338,21.7,0.700000000000045,393,0,1,"c"
"2",338,-0.200000000000045,-3.5,1022,1038,2,"c"
"2",338,-239.6,-1457.4,258,1489,3,"c"
"2",339,2.10000000000002,-5.70000000000005,1217,0,1,"c"
"2",340,-28.8,-23,440,0,1,"c"
"2",340,-2.79999999999995,-16,859,871,2,"c"
"2",340,-368.2,-1344.5,179,1908,3,"c"
"2",340,-456.8,-1326.3,158,2087,4,"c"
"2",340,-345.1,-1404.6,27,2142,5,"c"
"2",341,20.8,-1.20000000000005,673,0,1,"c"
"2",341,0.200000000000045,3.29999999999995,50,61,2,"c"
"2",341,64.3,1.39999999999998,125,208,3,"c"
"2",342,0.600000000000023,-9.20000000000005,2158,0,1,"c"
"2",342,635.6,-1324.4,167,431,2,"c"
"2",342,483.6,-1314.5,242,698,3,"c"
"2",343,3.20000000000005,-7.89999999999998,1390,0,1,"c"
"2",344,93.8,-18.1,61,0,1,"c"
"2",344,6.20000000000005,-9.20000000000005,1235,1257,2,"c"
"2",345,8.29999999999995,-12.4,1350,0,1,"c"
"2",346,13.6,-14.5,1266,0,1,"c"
"2",347,14.7,-12.9,1267,0,1,"c"
"2",348,14.4,-25.4,48,0,1,"c"
"2",348,-8,-20.2,487,497,2,"c"
"2",348,12,-17.6,773,1288,3,"c"
"2",349,12.6,2.29999999999995,1276,0,1,"c"
"2",349,200.2,-1370.5,124,666,2,"c"
"2",349,413.1,-1294.9,179,875,3,"c"
"2",350,17.1,1.89999999999998,1213,0,1,"c"
"2",350,-200.6,-116.1,63,113,2,"c"
"2",351,5.70000000000005,7.20000000000005,1256,0,1,"c"
"2",351,452.7,-1199.6,135,1734,2,"c"
"2",352,1.89999999999998,3.20000000000005,1250,0,1,"c"
"2",353,10.2,-9.79999999999995,549,0,1,"c"
"2",353,8.39999999999998,-7.89999999999998,906,1048,2,"c"
"2",353,357.7,-1210.3,153,1402,3,"c"
"2",353,-72.4,-1611.5,62,1680,4,"c"
"2",353,368.8,-1242.2,576,2308,5,"c"
"2",353,-291.1,-1282.9,138,2514,6,"c"
"2",353,-440.5,-1299,155,2693,7,"c"
"2",354,13.4,-8.60000000000002,1507,0,1,"c"
"2",354,386.9,-1321.9,151,1077,2,"c"
"2",355,4.60000000000002,0.700000000000045,1395,0,1,"c"
"2",355,430.7,-1285.7,134,383,2,"c"
"2",356,6.10000000000002,8.10000000000002,1225,0,1,"c"
"2",356,-162.3,91.7,238,275,2,"c"
"2",356,-224.1,125.3,377,673,3,"c"
"2",356,33.9,-1229.6,160,1037,4,"c"
"2",356,-420.7,-1382.9,200,1290,5,"c"
"2",357,5.60000000000002,-10.3,393,0,1,"c"
"2",357,16.3,-10,1207,1215,2,"c"
"2",357,-134.9,-1228.2,376,1814,3,"c"
"2",357,286.5,-1311.7,182,2050,4,"c"
"2",358,-53.8,-3.89999999999998,62,0,1,"c"
"2",358,-1.39999999999998,-19.8,578,688,2,"c"
"2",358,14.6,-17.7,585,1282,3,"c"
"2",359,12.2,5.70000000000005,1189,0,1,"c"
"2",359,-139.4,15.7,142,175,2,"c"
"2",359,-459.9,-1211.5,121,1677,3,"c"
"2",359,-330,-1207,95,1798,4,"c"
"2",360,3,-8.29999999999995,1318,0,1,"c"
"2",360,112,-1281.6,168,332,2,"c"
"2",360,51.8,-1391.8,103,561,3,"c"
"2",360,-320.1,-1292.4,601,1206,4,"c"
"2",361,20.8,-20.6,1887,0,1,"c"
"2",361,187,-1310.5,166,407,2,"c"
"2",361,367.4,-1313.3,157,591,3,"c"
"2",361,365.4,-1250.4,146,749,4,"c"
"2",361,-323.3,-1297.1,197,1021,5,"c"
"2",361,-439.9,-1316,340,1389,6,"c"
"2",361,-462.1,-1280.8,281,1680,7,"c"
"2",361,-308.6,-291.2,113,1916,8,"c"
"2",361,-219.2,-149.9,257,2206,9,"c"
"2",362,20.2,-16.2,793,0,1,"c"
"2",362,24.9,-1.60000000000002,415,424,2,"c"
"2",362,-143.1,71.8,141,602,3,"c"
"2",362,284.2,-1418.4,139,937,4,"c"
"2",362,386.4,-1307.5,301,1262,5,"c"
"2",362,373.9,-1233.4,58,1332,6,"c"
"2",363,7.89999999999998,-6.10000000000002,1469,0,1,"c"
"2",363,307.4,-1219.4,132,804,2,"c"
"2",363,394.3,-1190.8,157,1027,3,"c"
"2",363,-252.8,-1187.1,217,1312,4,"c"
"2",363,-341,-1228,39,1376,5,"c"
"2",363,-356.6,-1232.2,25,1501,6,"c"
"2",363,-499.5,-1232.1,44,1595,7,"c"
"2",364,13.2,-12.5,1263,0,1,"c"
"2",364,140,-551.9,52,122,2,"c"
"2",364,277.6,-1347.6,119,325,3,"c"
"2",364,421.4,-1364.6,154,504,4,"c"
"2",364,378,-1334.9,225,741,5,"c"
"2",364,-397.6,-1364.4,154,950,6,"c"
"2",365,-4,-7.60000000000002,1266,0,1,"c"
"2",365,-225.9,-1384.2,123,664,2,"c"
"2",365,438.9,-1305.3,96,824,3,"c"
"2",365,435,-1243.9,25,864,4,"c"
"2",365,362.2,-1237.9,158,1045,5,"c"
"2",366,8.79999999999995,-17.1,1267,0,1,"c"
"2",366,319.1,-1302.3,145,951,2,"c"
"2",367,10.2,0,1325,0,1,"c"
"2",368,11.6,-3.20000000000005,1168,0,1,"c"
"2",369,6.5,-4.29999999999995,1273,0,1,"c"
"2",369,260.5,-1309.3,233,799,2,"c"
"2",369,366.9,-1318.6,340,1163,3,"c"
"2",370,6.39999999999998,10.6,1360,0,1,"c"
"2",371,7,-0.799999999999955,1334,0,1,"c"
"2",371,430.3,-1544.8,189,406,2,"c"
"2",371,431.8,-1327.1,614,1051,3,"c"
"2",371,417,-1246.4,298,1389,4,"c"
"2",371,-321.4,-1273.6,321,1785,5,"c"
"2",372,6.29999999999995,-6.5,383,0,1,"c"
"2",372,10.2,7.39999999999998,891,900,2,"c"
"2",372,100.7,47.1,132,1055,3,"c"
"2",372,173,-162.7,179,1265,4,"c"
"2",372,238.1,-152,473,1757,5,"c"
"2",372,335.5,-1347.9,166,2099,6,"c"
"2",372,472.8,-1308.1,138,2263,7,"c"
"2",372,300,-1308.4,66,2357,8,"c"
"2",372,-343,-1335.1,201,2623,9,"c"
"2",372,-436.9,-1312,373,3019,10,"c"
"2",372,-481.8,-1312.3,460,3499,11,"c"
"2",372,-419.7,-1222.6,124,5089,12,"c"
"2",373,8.70000000000005,-4.20000000000005,1379,0,1,"c"
"2",373,-335.5,-1417.7,186,731,2,"c"
"2",373,-463.7,-1323.9,206,960,3,"c"
"2",374,-3.79999999999995,-27.3,320,0,1,"c"
"2",374,12.6,-2.89999999999998,1983,1998,2,"c"
"2",374,40.6,55.2,2612,4762,3,"c"
"2",374,-109.6,-1494.8,128,5427,4,"c"
"2",374,-328.1,-1306.3,198,5661,5,"c"
"2",374,413.7,-1212.7,137,5869,6,"c"
"2",374,360,-1273.1,89,5995,7,"c"
"2",374,-322.2,-1305.1,250,6390,8,"c"
"2",375,9,-10.5,437,0,1,"c"
"2",375,12.8,3.20000000000005,990,999,2,"c"
"2",375,421.5,-1468.9,135,1361,3,"c"
"2",375,411.3,-1306.6,261,1649,4,"c"
"2",375,-174.1,-1345.2,115,1808,5,"c"
"2",376,5.89999999999998,-0.700000000000045,1329,0,1,"c"
"2",376,350.1,-1305.4,25,696,2,"c"
"2",376,338.6,-1213.7,227,936,3,"c"
"2",376,-311.1,-1299.2,218,1276,4,"c"
"2",376,-459.3,-1293.4,92,1397,5,"c"
"2",376,403.4,-1160.8,73,1557,6,"c"
"2",377,2.70000000000005,18.3,1377,0,1,"c"
"2",377,372.9,-1313.1,153,877,2,"c"
"2",378,0.5,2.79999999999995,1234,0,1,"c"
"2",378,-169.8,-84.1,63,109,2,"c"
"2",378,252.8,-1360.2,101,435,3,"c"
"2",378,422.5,-1276.9,196,657,4,"c"
"2",379,7.39999999999998,2.89999999999998,1242,0,1,"c"
"2",379,208.5,-10.2,100,135,2,"c"
"2",380,10,6.70000000000005,1271,0,1,"c"
"2",381,2.79999999999995,3.29999999999995,1301,0,1,"c"
"2",382,16.6,-8,1472,0,1,"c"
"2",383,19.1,-0.299999999999955,1190,0,1,"c"
"2",383,-153.3,-45.9,140,174,2,"c"
"2",384,4.60000000000002,1.20000000000005,1263,0,1,"c"
"2",385,13.7,-9.39999999999998,1472,0,1,"c"
"2",386,0.799999999999955,0.799999999999955,1237,0,1,"c"
"2",386,336.3,-1412.8,87,1269,2,"c"
"2",386,406.1,-1324.8,134,1430,3,"c"
"2",387,7.29999999999995,-16,1314,0,1,"c"
"2",388,2.20000000000005,-26.5,1210,0,1,"c"
"2",389,7.39999999999998,-7,1165,0,1,"c"
"2",390,6.89999999999998,-5.5,1230,0,1,"c"
"2",391,15.6,-2.20000000000005,1205,0,1,"c"
"2",392,2.79999999999995,16.3,1287,0,1,"c"
"2",393,-5.79999999999995,-0.600000000000023,484,0,1,"c"
"2",393,23.8,1.10000000000002,691,710,2,"c"
"2",393,-155.3,-68.5,73,820,3,"c"
"2",394,7.70000000000005,-12.7,1212,0,1,"c"
"2",394,210,-101.8,101,136,2,"c"
"2",395,19.2,7.89999999999998,1270,0,1,"c"
"2",396,7.79999999999995,10.8,1342,0,1,"c"
"2",397,17.6,2.79999999999995,1314,0,1,"c"
"2",397,130.9,-1150.5,26,1981,2,"c"
"2",397,382.4,-1168.1,25,2316,3,"c"
"2",397,373.7,-1165,83,2424,4,"c"
"2",398,3.29999999999995,5.39999999999998,1307,0,1,"c"
"2",399,11.3,4.20000000000005,1280,0,1,"c"
"2",400,18.8,-2.10000000000002,1579,0,1,"c"
"2",400,671.2,-1221.3,56,368,2,"c"
"2",400,474.4,-1447.8,55,484,3,"c"
"2",400,444.4,-1268.8,137,681,4,"c"
"2",400,368,-1209.9,195,896,5,"c"
"2",400,-333.7,-1200.4,232,1279,6,"c"
"2",400,-466.6,-1188.3,148,1450,7,"c"
"2",400,-313.3,-1193.9,128,1605,8,"c"
"2",401,2.79999999999995,14.4,1239,0,1,"c"
"2",401,210.2,31.7,54,85,2,"c"
"2",402,7.10000000000002,7.5,1346,0,1,"c"
"2",403,13.7,6.70000000000005,1211,0,1,"c"
"2",404,7.20000000000005,-2.29999999999995,1195,0,1,"c"
"2",405,7.60000000000002,10.8,1209,0,1,"c"
"2",406,6.89999999999998,2.29999999999995,1220,0,1,"c"
"2",407,2.10000000000002,-7.20000000000005,1434,0,1,"c"
"2",408,9.39999999999998,1,1189,0,1,"c"
"2",410,16.7,0.799999999999955,1302,0,1,"c"
"2",411,11.4,8.5,1223,0,1,"c"
"2",412,20.6,-6.89999999999998,1249,0,1,"c"
"2",412,-194.1,-1191.7,38,2950,2,"c"
"2",413,17.5,14.2,1309,0,1,"c"
"2",413,508.3,-1209.2,175,969,2,"c"
"2",414,13.5,-13.8,1250,0,1,"c"
"2",415,4.5,6.79999999999995,1178,0,1,"c"
"2",416,9.70000000000005,7.70000000000005,1360,0,1,"c"
"2",417,21.7,-0.5,1175,0,1,"c"
"2",418,-3.60000000000002,9.60000000000002,1172,0,1,"c"
"2",419,-3.79999999999995,19.1,1268,0,1,"c"
"2",420,-1.60000000000002,15,479,0,1,"c"
"2",420,18.6,12.8,903,923,2,"c"
"2",421,1,15.9,411,0,1,"c"
"2",421,21.7,18.8,371,507,2,"c"
"2",421,4.20000000000005,13,450,968,3,"c"
"2",422,-2.29999999999995,1.5,1211,0,1,"c"
"2",423,-4,5.60000000000002,1202,0,1,"c"
"2",424,0.899999999999977,3.10000000000002,1254,0,1,"c"
"2",425,15.5,-1,1212,0,1,"c"
"2",426,5.29999999999995,-3.70000000000005,1016,0,1,"c"
"2",426,-292.2,-887,150,335,2,"c"
"2",426,-14.7,0.899999999999977,1478,1894,3,"c"
"2",426,-382.7,70.8,43,1990,4,"c"
"2",427,-5.70000000000005,9.79999999999995,528,0,1,"c"
"2",427,11.9,2,779,786,2,"c"
"2",428,14.2,5.89999999999998,1233,0,1,"c"
"2",429,4.20000000000005,-6.70000000000005,1323,0,1,"c"
"2",429,-425.8,-1223.7,147,1238,2,"c"
"2",429,-327.5,-1171.3,163,1423,3,"c"
"2",430,-0.100000000000023,6.39999999999998,1557,0,1,"c"
"2",431,12.6,-1.10000000000002,1355,0,1,"c"
"2",431,428.4,-315.7,24,110,2,"c"
"2",431,625.3,-1224.5,120,477,3,"c"
"2",431,263.3,-1240.3,146,885,4,"c"
"2",431,-399.9,-1270.6,124,1579,5,"c"
"2",431,-391,-1218.4,31,1620,6,"c"
"2",432,17,12.2,1491,0,1,"c"
"2",433,-5.5,20.4,1258,0,1,"c"
"2",434,3.10000000000002,14.2,1298,0,1,"c"
"2",435,3.39999999999998,2.29999999999995,1321,0,1,"c"
"2",435,470.6,-1179.5,129,912,2,"c"
"2",435,474.8,-1175.1,34,961,3,"c"
"2",436,0.299999999999955,0.600000000000023,569,0,1,"c"
"2",436,22,1.20000000000005,684,692,2,"c"
"2",437,-0.600000000000023,7.70000000000005,1237,0,1,"c"
