"observer","trial","x","y","dur","onset","n","aoi","aoi2"
"14",176,-222.1,122.1,255,1303,5,"4","target"
"14",176,-234.4,124.2,518,1837,6,"4","target"
"14",177,22.7,-36.4,427,0,1,"c","centre"
"14",177,29.9,-44,735,892,2,"c","centre"
"14",177,-173.1,69,120,1053,3,"4","target"
"14",177,-231.1,120.2,530,1605,4,"4","target"
"14",177,-217.5,112.7,248,1862,5,"4","target"
"14",178,4,-33.4,405,0,1,"c","centre"
"14",178,24.9,-38.4,807,824,2,"c","centre"
"14",178,235.2,-137.9,419,1289,3,"1","target"
"14",178,258.4,-145.5,172,1468,4,"1","target"
"14",179,79.8,-31.1,2,0,1,"c","centre"
"14",179,46.4,-33.5,381,388,2,"c","centre"
"14",179,9.79999999999995,-38.6,515,922,3,"c","centre"
"14",179,-16.1,-33.5,444,1377,4,"c","centre"
"14",179,20,125,151,1574,5,"0","blank"
"14",179,22.2,234,284,1900,6,"3","target"
"14",179,16.9,257.9,197,2109,7,"3","target"
"14",179,-1,267.6,360,2477,8,"3","target"
"14",180,-11.7,-35.5,1275,0,1,"c","centre"
"14",180,189.2,64.4,119,168,2,"2","target"
"14",180,233.2,107.7,965,1167,3,"2","target"
"14",180,247.9,97.9,131,1595,4,"2","target"
"14",180,210.4,96.8,520,2131,5,"2","target"
"14",181,-3.10000000000002,-38,356,0,1,"c","centre"
"14",181,5.5,-40.2,955,972,2,"c","centre"
"14",181,-99.4,29.7,177,1176,3,"0","blank"
"14",181,-171,87.4,352,1554,4,"4","target"
"14",181,-211.8,121.5,393,1964,5,"4","target"
"14",181,-166.2,135.3,23,2005,6,"4","target"
"14",181,-188.3,113.6,206,2428,7,"4","target"
"14",181,-229.4,115.9,615,3053,8,"4","target"
"14",182,1.60000000000002,-33.8,523,0,1,"c","centre"
"14",182,-4.39999999999998,-25.5,866,873,2,"c","centre"
"14",182,197,-117.3,183,1085,3,"1","target"
"14",182,228.5,-136.5,305,1404,4,"1","target"
"14",182,250.8,-110.2,243,1796,5,"1","target"
"14",182,236,-136.8,887,2692,6,"1","target"
"14",182,231,-135.7,634,3334,7,"1","target"
"14",182,242.4,-144.8,168,3512,8,"1","target"
"14",182,216.3,-134.9,146,3666,9,"1","target"
"14",182,51.1,-128.8,169,4151,10,"0","blank"
"14",182,203.9,-136.6,194,4374,11,"1","target"
"14",182,232.4,-131,188,4572,12,"1","target"
"14",182,206.7,-118.8,172,4757,13,"1","target"
"14",182,233.5,-127.2,336,5107,14,"1","target"
"14",182,244.4,-132.1,461,5579,15,"1","target"
"14",183,-15.5,-31.3,246,0,1,"c","centre"
"14",183,18,-38.4,1188,1196,2,"c","centre"
"14",183,231.3,-123.7,491,1714,3,"1","target"
"14",184,16.4,-6.60000000000002,283,0,1,"c","centre"
"14",184,29.5,-15.7,193,325,2,"c","centre"
"14",184,13.7,-11.5,207,538,3,"c","centre"
"14",184,-50.4,-27.2,175,737,4,"c","centre"
"14",184,14.4,-27.7,146,908,5,"c","centre"
"14",184,-80.5,173.2,137,1157,6,"d3","distracter"
"14",184,201.5,80.8,208,1413,7,"2","target"
"14",185,14.7,-38.9,1281,0,1,"c","centre"
"14",185,-39.7,20,202,227,2,"c","centre"
"14",186,19.9,-38.7,1299,0,1,"c","centre"
"14",186,40.8,69.7,67,138,2,"c","centre"
"14",187,14.9,-22.8,1297,0,1,"c","centre"
"14",187,14.6,71.6,121,165,2,"c","centre"
"14",187,173.7,-86.1,93,298,3,"1","target"
"14",187,225.4,-159.4,197,522,4,"1","target"
"14",187,234.2,-150.9,153,694,5,"1","target"
"14",187,230.9,-138.8,237,951,6,"1","target"
"14",187,210.6,-132.7,274,1243,7,"1","target"
"14",187,231.6,-137.5,506,1759,8,"1","target"
"14",188,-0.899999999999977,-31,267,0,1,"c","centre"
"14",188,22,-39.3,175,184,2,"c","centre"
"14",188,11.2,-30.9,570,772,3,"c","centre"
"14",188,-4.70000000000005,-29.5,214,995,4,"c","centre"
"14",188,171.7,-120.4,120,1147,5,"1","target"
"14",188,214.9,-121.3,210,1372,6,"1","target"
"14",189,4.39999999999998,-34.2,723,0,1,"c","centre"
"14",189,-11.8,-36.8,130,138,2,"c","centre"
"14",189,23.8,-33,365,514,3,"c","centre"
"14",189,-171.7,49.9,163,705,4,"4","target"
"14",189,-225.2,115.4,503,1227,5,"4","target"
"14",190,-2.20000000000005,-3.39999999999998,375,0,1,"c","centre"
"14",190,6.39999999999998,-10.3,941,950,2,"c","centre"
"14",190,198.8,64.8,142,1125,3,"2","target"
"14",190,233,97.9,470,1618,4,"2","target"
"14",191,18.5,-42.6,1255,0,1,"c","centre"
"14",191,-130,-159.6,230,277,2,"d5","distracter"
"14",191,-120.2,-197,109,404,3,"d5","distracter"
"14",191,-210.5,-147.1,1022,1452,4,"5","target"
"14",191,-217.5,-139.9,264,1732,5,"5","target"
"14",191,-200.5,-152.3,157,1908,6,"5","target"
"14",192,18.2,-45.6,1307,0,1,"c","centre"
"14",192,-129,74.2,321,368,2,"0","blank"
"14",193,13.9,-47.2,1254,0,1,"c","centre"
"14",193,-92.2,-190.3,135,183,2,"d5","distracter"
"14",193,-89.1,-232.1,106,307,3,"d5","distracter"
"14",194,18.2,-44.1,994,0,1,"c","centre"
"14",194,-3,-38.4,238,244,2,"c","centre"
"14",194,114.1,-159.9,158,447,3,"d6","distracter"
"14",194,223.1,-150.8,233,717,4,"1","target"
"14",194,241.5,-146.4,323,1047,5,"1","target"
"14",195,16.4,-31.6,1126,0,1,"c","centre"
"14",195,0,-36.5,314,333,2,"c","centre"
"14",196,30.1,-29,629,0,1,"c","centre"
"14",196,33.8,-25.6,695,704,2,"c","centre"
"14",196,54.5,30.7,119,845,3,"c","centre"
"14",196,-124.9,209.2,533,1412,4,"d3","distracter"
"14",196,-143.9,220.4,1036,2456,5,"d3","distracter"
"14",196,-215,-112.9,136,2649,6,"5","target"
"14",196,-230.2,-147.6,577,3248,7,"5","target"
"14",197,-12.1,-29.4,267,0,1,"c","centre"
"14",197,14.6,-40.2,142,150,2,"c","centre"
"14",197,20.4,-39.9,823,981,3,"c","centre"
"14",197,214.2,34.2,155,1180,4,"d1","blank"
"14",197,234.3,91,209,1427,5,"2","target"
"14",198,5.39999999999998,-36.7,1222,0,1,"c","centre"
"14",198,-165.6,56.7,132,165,2,"4","target"
"14",198,-221.4,93.3,152,340,3,"4","target"
"14",198,-236,111.7,406,756,4,"4","target"
"14",198,-213.9,115.1,476,1240,5,"4","target"
"14",199,1.79999999999995,-39.2,461,0,1,"c","centre"
"14",199,-11.6,-41.3,283,293,2,"c","centre"
"14",199,-48.5,-28.3,551,865,3,"c","centre"
"14",199,-197.3,-143.6,181,1171,4,"5","target"
"14",199,-223.1,-141.1,169,1352,5,"5","target"
"14",199,-228.5,-134.8,647,2006,6,"5","target"
"14",199,-466.8,-636.8,24,2109,7,"0","blank"
"14",199,-191.1,-116.6,151,2368,8,"5","target"
"14",199,-196.2,-134,158,2534,9,"5","target"
"14",200,-7.29999999999995,-37.9,261,0,1,"c","centre"
"14",200,4.79999999999995,-34.6,220,307,2,"c","centre"
"14",200,25.9,-39.4,154,479,3,"c","centre"
"14",200,-1.70000000000005,-13.7,211,817,4,"c","centre"
"14",200,19.5,-16.6,196,1022,5,"c","centre"
"14",200,-179.4,-133.8,152,1222,6,"5","target"
"14",200,-209.6,-147.7,241,1484,7,"5","target"
"14",200,-201.1,-145.2,183,1799,8,"5","target"
"14",200,-218.8,-158.2,124,1930,9,"5","target"
"14",200,-3.20000000000005,-262.7,175,2151,10,"6","blank"
"14",200,231.2,-175.8,149,2350,11,"1","blank"
"14",200,241.4,-145.2,121,2487,12,"1","blank"
"14",200,-158.5,-143.4,204,2748,13,"5","target"
"14",200,-183.8,-151.9,191,3082,14,"5","target"
"14",200,-218.5,-147.3,514,3618,15,"5","target"
"14",200,-221.4,-144.6,202,3838,16,"5","target"
"14",200,-192.6,-143,330,4317,17,"5","target"
"14",200,-149.5,-149.9,1364,5695,18,"d5","blank"
"14",200,-213.2,-150.2,198,5910,19,"5","target"
"14",200,-215.6,-114.9,15,5942,20,"5","target"
"14",200,-137.8,-131.7,361,6515,21,"5","target"
"14",200,-215.5,-158.8,152,6699,22,"5","target"
"14",200,-225.6,-148.2,409,7126,23,"5","target"
"14",200,-172.8,-148.7,565,7712,24,"5","target"
"14",201,19.5,-19.2,311,0,1,"c","centre"
"14",201,36.1,-28.7,120,126,2,"c","centre"
"14",201,31.9,-1.70000000000005,2154,2422,3,"c","centre"
"14",201,203.3,64,167,2635,4,"2","target"
"14",201,247.4,120.1,220,2889,5,"2","target"
"14",201,260.5,134.9,354,3252,6,"2","target"
"14",201,248.6,126.2,105,3365,7,"2","target"
"14",201,255.7,131.4,646,4240,8,"2","target"
"14",202,21.4,10,1468,0,1,"c","centre"
"14",202,-76.5,103.5,195,239,2,"0","blank"
"14",202,-163.4,133.1,671,936,3,"4","target"
"14",202,-194.7,139.4,234,1192,4,"4","target"
"14",202,-169.1,-89.6,48,1314,5,"5","blank"
"14",203,80.4000000000001,-3,1713,0,1,"c","centre"
"14",203,-92.9,-114.9,149,197,2,"0","blank"
"14",203,-195.8,-138.8,225,461,3,"5","target"
"14",203,-439.8,-502.2,52,612,4,"0","blank"
"14",203,-138.7,-77,97,1130,5,"5","target"
"14",203,-144.4,-74.8,23,1159,6,"5","target"
"14",203,-222.5,-130.7,592,1790,7,"5","target"
"14",203,-206.5,-135.5,184,1983,8,"5","target"
"14",203,-191.1,-242.9,30,2044,9,"d5","blank"
"14",203,-209,-128,217,2303,10,"5","target"
"14",203,-185.7,-139.8,384,2708,11,"5","target"
"14",203,-165.4,-143.1,343,3069,12,"5","target"
"14",203,-185.6,-134.1,253,3334,13,"5","target"
"14",203,-164.9,-143.8,471,3826,14,"5","target"
"14",203,-4.29999999999995,-231.8,125,4008,15,"6","blank"
"14",204,16.9,-9.5,568,0,1,"c","centre"
"14",204,57.3,-18.3,184,198,2,"c","centre"
"14",204,30.5,-9.89999999999998,304,522,3,"c","centre"
"14",204,12.3,-11.5,201,732,4,"c","centre"
"14",204,-29.8,28.1,311,1077,5,"c","centre"
"14",204,-108.2,99.2,175,1281,6,"0","blank"
"14",204,-197.5,128.1,385,1689,7,"4","target"
"14",204,-220.6,141.6,577,2275,8,"4","target"
"14",204,-206.3,130.8,75,2368,9,"4","target"
"14",205,19.6,-15.1,1533,0,1,"c","centre"
"14",205,34.7,-231.1,130,178,2,"6","target"
"14",205,11.1,-266.9,785,999,3,"6","target"
"14",205,5.29999999999995,-264.1,428,1435,4,"6","target"
"14",205,14.5,-262.8,752,2198,5,"6","target"
"14",205,44.5,-248.1,163,2377,6,"6","target"
"14",205,73.5999999999999,-264.9,615,3008,7,"d6","blank"
"14",205,36.6,-221.1,125,3328,8,"6","target"
"14",205,46.4,-239.1,179,3521,9,"6","target"
"14",205,20.1,-253.6,231,3769,10,"6","target"
"14",205,-0.600000000000023,-252.4,277,4052,11,"6","target"
"14",205,26.1,-255.9,140,4202,12,"6","target"
"14",205,14.1,-259.5,240,4452,13,"6","target"
"14",205,3.29999999999995,-245.3,179,4638,14,"6","target"
"14",205,33.6,-252.7,165,4818,15,"6","target"
"14",206,38.2,-17.9,546,0,1,"c","centre"
"14",206,37,-10.9,338,475,2,"c","centre"
"14",206,235.5,-126,132,656,3,"1","blank"
"14",206,26.1,-31.6,1440,2145,4,"c","centre"
"14",206,-1,-278.6,146,2328,5,"6","target"
"14",206,19.6,-262.4,1383,3729,6,"6","target"
"14",206,56.9,-203.8,388,4385,7,"d6","blank"
"14",206,65,-267,320,4739,8,"6","target"
"14",207,18.5,-19.6,598,0,1,"c","centre"
"14",207,19.6,-18.2,738,883,2,"c","centre"
"14",207,3.70000000000005,-218.9,133,1063,3,"6","target"
"14",207,11.2,-274.5,653,1752,4,"6","target"
"14",208,22.5,-24.5,1824,0,1,"c","centre"
"14",208,220.9,52.8,127,160,2,"d1","blank"
"14",208,256.1,135.2,521,698,3,"2","target"
"14",208,232.3,142,117,827,4,"2","target"
"14",208,260.7,149.9,468,1307,5,"2","target"
"14",208,219.5,197.3,153,2323,6,"2","target"
"14",208,211.2,163.9,209,2547,7,"2","target"
"14",208,246,156.7,169,2726,8,"2","target"
"14",209,12.1,-17.5,623,0,1,"c","centre"
"14",209,-52.4,41.7,26,33,2,"c","centre"
"14",209,-19.7,3.79999999999995,372,822,3,"c","centre"
"14",209,-166.6,-125.8,205,1077,4,"5","target"
"14",209,-245.5,-150.9,183,1281,5,"5","target"
"14",209,-249.8,-146.7,204,1504,6,"5","target"
"14",209,-249.4,-131,322,1845,7,"5","target"
"14",210,-7.5,-9.29999999999995,390,0,1,"c","centre"
"14",210,-29.9,-11.2,216,236,2,"c","centre"
"14",210,14,-45.6,194,572,3,"c","centre"
"14",210,-9.79999999999995,-27.7,297,884,4,"c","centre"
"14",210,92.3,176.8,153,1097,5,"d2","distracter"
"14",210,9.60000000000002,225,300,1435,6,"3","target"
"14",210,-6.60000000000002,255,1135,2590,7,"3","target"
"14",210,16.6,282.3,155,2901,8,"3","target"
"14",210,-16.1,264.2,305,3223,9,"3","target"
"14",210,-8.39999999999998,266.9,173,3519,10,"3","target"
"14",210,7.10000000000002,248.4,420,3948,11,"3","target"
"14",211,27.7,47.4,1380,0,1,"c","centre"
"14",211,-107.1,141.9,126,172,2,"d3","blank"
"14",211,-196.1,167.1,93,291,3,"4","target"
"14",211,-207.6,177.9,296,706,4,"4","target"
"14",211,-197.4,168.7,165,890,5,"4","target"
"14",211,-178.5,183.6,194,1203,6,"d3","blank"
"14",212,32.6,33.8,1332,0,1,"c","centre"
"14",212,-79.7,138.2,130,165,2,"d3","blank"
"14",212,-192.4,174.7,188,379,3,"4","target"
"14",212,-216.8,180.6,206,603,4,"4","target"
"14",213,73.0999999999999,4.60000000000002,1405,0,1,"c","centre"
"14",213,235,5.79999999999995,138,168,2,"d1","distracter"
"14",213,-44.4,-220.8,133,371,3,"6","target"
"14",213,-10.1,-231.4,222,615,4,"6","target"
"14",213,-4.70000000000005,-216.7,87,716,5,"6","target"
"14",213,-5.20000000000005,-221.5,33,755,6,"6","target"
"14",213,0.899999999999977,-194.5,188,1094,7,"6","target"
"14",213,37.6,-222.7,174,1448,8,"6","target"
"14",214,18.6,4.70000000000005,1359,0,1,"c","centre"
"14",214,239.6,147.3,256,305,2,"2","target"
"14",214,246.6,161.5,412,736,3,"2","target"
"14",214,233.3,188.3,181,925,4,"2","target"
"14",214,253.3,160.7,187,1278,5,"2","target"
"14",215,19.1,10.7,38,0,1,"c","centre"
"14",215,0.799999999999955,9.5,156,163,2,"c","centre"
"14",215,4,14.8,932,1239,3,"c","centre"
"14",215,-16.7,149.7,161,1446,4,"0","blank"
"14",215,-100.6,247.8,447,1936,5,"d3","distracter"
"14",215,-214.9,-108,162,2158,6,"5","target"
"14",215,-240.5,-108.4,141,2320,7,"5","target"
"14",216,20,19,375,0,1,"c","centre"
"14",216,26,37,227,389,2,"c","centre"
"14",216,39.8,23.4,174,571,3,"c","centre"
"14",216,11.5,21.8,418,1008,4,"c","centre"
"14",216,-1.89999999999998,-204.4,331,1390,5,"6","target"
"14",216,-11.5,-210.7,321,1727,6,"6","target"
"14",216,24.6,-208.3,203,1952,7,"6","target"
"14",217,-11.9,19,255,0,1,"c","centre"
"14",217,3.5,4.89999999999998,1023,1029,2,"c","centre"
"14",217,1,-194.4,164,1240,3,"6","target"
"14",217,-4,-212,1167,2428,4,"6","target"
"14",217,51.9,-214.1,257,2701,5,"6","target"
"14",217,49.1,-183.6,178,3047,6,"6","target"
"14",217,57.3,-204.1,644,3700,7,"d6","blank"
"14",217,2.20000000000005,-211.6,387,4106,8,"6","target"
"14",217,2.39999999999998,-180.8,151,4536,9,"6","target"
"14",218,7.60000000000002,10.2,1336,0,1,"c","centre"
"14",218,-102,84.5,140,169,2,"0","blank"
"14",218,-204,163.2,176,388,3,"4","target"
"14",218,-229.6,172.9,199,608,4,"4","target"
"14",219,14.7,11.2,315,0,1,"c","centre"
"14",219,29.5,18.8,280,460,2,"c","centre"
"14",219,11,13.7,533,1001,3,"c","centre"
"14",219,231,95.1,218,1265,4,"2","target"
"14",219,255.7,163.3,617,1917,5,"2","target"
"14",220,26.6,5,392,0,1,"c","centre"
"14",220,32.5,13.3,806,906,2,"c","centre"
"14",220,37.1,200.7,115,1070,3,"3","target"
"14",220,4.70000000000005,313.9,702,1814,4,"3","target"
"14",221,21.6,10.5,1417,0,1,"c","centre"
"14",221,239,-100.7,606,653,2,"1","target"
"14",222,29.5,6.5,1256,0,1,"c","centre"
"14",222,-140.2,-85.3,203,250,2,"5","target"
"14",222,-199.7,-104.5,341,613,3,"5","target"
"14",222,-224.2,-112.5,105,736,4,"5","target"
"14",222,-218,-110.1,362,1214,5,"5","target"
"14",223,33,8.10000000000002,1252,0,1,"c","centre"
"14",223,229.7,100.9,86,132,2,"2","target"
"14",223,258.1,157.5,272,666,3,"2","target"
"14",223,245,148.7,248,931,4,"2","target"
"14",224,45.8,3,1355,0,1,"c","centre"
"14",224,237,-89.8,450,483,2,"1","target"
"14",225,18.2,13.6,542,0,1,"c","centre"
"14",225,12,23.5,602,688,2,"c","centre"
"14",225,246,8.89999999999998,173,908,3,"d1","distracter"
"14",225,125.7,189.2,187,1123,4,"d2","blank"
"14",225,47.1,302.8,273,1424,5,"3","target"
"14",225,4.89999999999998,321.7,941,2381,6,"3","target"
"14",226,6.29999999999995,7.29999999999995,281,0,1,"c","centre"
"14",226,11.5,3.60000000000002,1261,1379,2,"c","centre"
"14",226,205,93.9,212,1638,3,"2","target"
"14",226,255.1,150.7,240,1914,4,"2","target"
"14",226,242.3,152.3,535,2455,5,"2","target"
"14",226,261.8,150.6,127,2845,6,"2","target"
"14",226,229.3,156.4,166,3024,7,"2","target"
"14",226,248,161.8,303,3344,8,"2","target"
"14",227,11.4,14.4,429,0,1,"c","centre"
"14",227,12.4,-0.100000000000023,842,851,2,"c","centre"
"14",227,179.2,-80.4,157,1051,3,"1","target"
"14",227,209.4,-104.6,234,1306,4,"1","target"
"14",227,225.1,-96.1,425,1741,5,"1","target"
"14",228,7,10.3,2369,0,1,"c","centre"
"14",228,189.1,141.7,129,345,2,"2","target"
"14",228,209.5,169.5,639,1007,3,"2","target"
"14",228,231.8,155.9,175,1329,4,"2","target"
"14",228,338,128.2,267,1623,5,"0","blank"
"14",229,14.7,19.4,1388,0,1,"c","centre"
"14",229,-27.4,82.7,570,595,2,"c","centre"
"14",229,-120.2,138.6,331,948,3,"d3","blank"
"14",229,-184.5,150.7,360,1328,4,"4","target"
"14",230,33.4,15.7,1381,0,1,"c","centre"
"14",230,-26.2,87.2,130,161,2,"c","centre"
"14",230,-170.8,149.7,208,401,3,"4","target"
"14",230,-201.4,167.1,517,1046,4,"4","target"
"14",230,-170.3,173.9,266,1558,5,"d3","blank"
"14",231,18.6,3.20000000000005,1357,0,1,"c","centre"
"14",231,-170.7,-93.1,463,493,2,"5","target"
"14",231,-218.1,-110.6,472,979,3,"5","target"
"14",231,-219,-100.5,226,1212,4,"5","target"
"14",232,22,6.5,1454,0,1,"c","centre"
"14",232,227.5,130.7,182,227,2,"2","target"
"14",232,256,149.4,266,514,3,"2","target"
"14",232,243.7,162.3,232,754,4,"2","target"
"14",233,25.8,6.29999999999995,1373,0,1,"c","centre"
"14",233,238.9,97.1,228,276,2,"2","target"
"14",233,252.4,138,185,481,3,"2","target"
"14",233,258.7,153.5,502,1001,4,"2","target"
"14",234,10,13.9,285,0,1,"c","centre"
"14",234,21,10.1,986,993,2,"c","centre"
"14",234,62,-141.6,149,1176,3,"0","blank"
"14",234,5.89999999999998,-225.6,896,2098,4,"6","target"
"14",234,-5.89999999999998,-200.9,779,2884,5,"6","target"
"14",235,32.8,17.2,1370,0,1,"c","centre"
"14",235,-129,-79.4,123,156,2,"0","blank"
"14",235,-214.4,-60.8,493,667,3,"5","target"
"14",236,7.5,56.4,326,0,1,"c","centre"
"14",236,11.1,51.2,37,188,2,"c","centre"
"14",236,160.2,45.8,214,443,3,"0","blank"
"14",236,17.5,45.8,223,907,4,"c","centre"
"14",236,-174.4,-138.5,276,1242,5,"5","target"
"14",237,12.2,19,1458,0,1,"c","centre"
"14",237,29.7,-165.9,103,185,2,"6","target"
"14",238,0.700000000000045,11.9,358,0,1,"c","centre"
"14",238,-1.39999999999998,18.7,755,907,2,"c","centre"
"14",238,-156.7,-90.8,276,1229,3,"5","target"
"14",238,-232.6,-110,196,1462,4,"5","target"
"14",239,-3.70000000000005,13.1,1385,0,1,"c","centre"
"14",239,-88.3,117.1,133,166,2,"0","blank"
"14",239,-196,166.2,195,387,3,"4","target"
"14",239,-225.6,171.5,104,512,4,"4","target"
"14",240,7.79999999999995,7.5,976,0,1,"c","centre"
"14",240,0.899999999999977,6.5,253,263,2,"c","centre"
"14",240,-95.4,-170.8,187,494,3,"d5","distracter"
"14",240,208.8,-123.1,277,819,4,"1","target"
"14",240,229.5,-96.9,513,1354,5,"1","target"
"14",241,-1.60000000000002,24.2,1233,0,1,"c","centre"
"14",241,189.7,-74.6,145,191,2,"1","target"
"14",241,222.3,-86.1,1792,2003,3,"1","target"
"14",241,266.5,-91.6,223,2248,4,"1","target"
"14",241,240,-90.8,207,2465,5,"1","target"
"14",241,243.6,-54.7,154,2831,6,"d1","blank"
"14",241,222.1,-83.8,302,3147,7,"1","target"
"14",241,238.1,-93.2,689,3844,8,"1","target"
"14",241,212.2,-92.2,167,4020,9,"1","target"
"14",242,-1.20000000000005,40.6,466,0,1,"c","centre"
"14",242,4,42.3,1360,1380,2,"c","centre"
"14",242,181,-51.6,145,1571,3,"1","target"
"14",243,-25.3,8.29999999999995,269,0,1,"c","centre"
"14",243,-10.7,24.4,229,412,2,"c","centre"
"14",243,-2.39999999999998,10.7,146,565,3,"c","centre"
"14",243,-17.7,14.9,197,779,4,"c","centre"
"14",243,-35,15.5,268,1056,5,"c","centre"
"14",243,-25.8,56.4,435,1524,6,"c","centre"
"14",243,12.4,-133.9,94,1666,7,"0","blank"
"14",243,-25.2,-221.7,333,2041,8,"6","target"
"14",243,-27.1,-207.8,345,2394,9,"6","target"
"14",243,17.4,-163.2,143,2697,10,"6","target"
"14",243,34,-200.8,53,2782,11,"6","target"
"14",243,36.1,-198.8,25,2837,12,"6","target"
"14",243,42.8,-218.5,40,2915,13,"6","target"
"14",243,41,-212.6,72,3006,14,"6","target"
"14",243,58.4,-224.4,137,3179,15,"6","target"
"14",243,62,-225.5,140,3341,16,"d6","blank"
"14",243,1.89999999999998,-217.8,139,3519,17,"6","target"
"14",243,-10.2,-201.8,1340,4867,18,"6","target"
"14",243,-11.4,-205.5,243,5297,19,"6","target"
"14",243,63.4,-205.8,170,5517,20,"d6","blank"
"14",243,77.2,-228.3,483,6055,21,"d6","blank"
"14",243,11.9,-227.9,76,6156,22,"6","target"
"14",243,10.9,-226,69,6240,23,"6","target"
"14",243,-1.10000000000002,-213.8,278,6533,24,"6","target"
"14",243,-7.20000000000005,-218.4,553,7101,25,"6","target"
"14",243,18.9,-239.7,191,7300,26,"6","target"
"14",244,10,10.5,652,0,1,"c","centre"
"14",244,-9,36.6,423,605,2,"c","centre"
"14",244,-73.3,-131.4,155,807,3,"0","blank"
"14",244,-1.10000000000002,-230.8,160,1006,4,"6","target"
"14",244,-7.5,-223.7,187,1202,5,"6","target"
"14",244,-14.7,-218.3,201,1412,6,"6","target"
"14",245,29,16.3,462,0,1,"c","centre"
"14",245,17.1,10.5,781,798,2,"c","centre"
"14",245,235.9,-3.29999999999995,128,960,3,"d1","distracter"
"14",245,232.5,130.2,232,1236,4,"2","target"
"14",245,237,139,456,1700,5,"2","target"
"14",246,14.2,4.39999999999998,621,0,1,"c","centre"
"14",246,22,8.10000000000002,572,697,2,"c","centre"
"14",246,204,100.6,219,947,3,"2","target"
"14",246,238.8,150.9,321,1295,4,"2","target"
"14",247,12.7,10,1579,0,1,"c","centre"
"14",247,-19,-233.3,410,444,2,"6","target"
"14",248,54,45.8,446,0,1,"c","centre"
"14",248,45.5,63.2,255,416,2,"c","centre"
"14",248,58.7,61,419,844,3,"c","centre"
"14",248,227.2,44,276,1162,4,"d1","distracter"
"14",248,-9.20000000000005,-221.1,297,1520,5,"6","target"
"14",248,-18.4,-218.8,274,1814,6,"6","target"
"14",248,11,-227.1,414,2241,7,"6","target"
"14",249,25.3,28.4,1344,0,1,"c","centre"
"14",249,37.8,186.8,204,235,2,"3","target"
"14",249,32.2,278.2,167,429,3,"3","target"
"14",250,6.79999999999995,20.4,404,0,1,"c","centre"
"14",250,9.10000000000002,24.3,784,895,2,"c","centre"
"14",250,-123.6,-96,138,1078,3,"0","blank"
"14",250,-208.1,-98.4,187,1289,4,"5","target"
"14",250,-223.8,-102.3,1356,2664,5,"5","target"
"14",250,-185.4,-103.4,508,3189,6,"5","target"
"14",251,-0.5,30.4,264,0,1,"c","centre"
"14",251,23,48.7,165,590,2,"c","centre"
"14",251,20.4,35.2,1438,2049,3,"c","centre"
"14",251,-65.1,113,139,2222,4,"0","blank"
"14",251,-186.7,164.7,160,2408,5,"4","target"
"14",251,-218.2,169.7,247,2675,6,"4","target"
"14",251,-230.5,183.3,169,2864,7,"4","target"
"14",251,-221.3,170.4,262,3294,8,"4","target"
"14",251,-229.8,179.4,242,3555,9,"4","target"
"14",252,5.79999999999995,12.9,327,0,1,"c","centre"
"14",252,20,22.9,124,270,2,"c","centre"
"14",252,19.8,24.9,686,963,3,"c","centre"
