"observer","trial","x","y","dur","n","aoi","aoi2"
"18",338,9.79999999999995,273.2,327,3,"3","target"
"18",339,5.10000000000002,-22.9,494,1,"c","centre"
"18",339,6.79999999999995,-4.60000000000002,566,2,"c","centre"
"18",339,-164.6,-135.7,123,3,"5","target"
"18",340,9.39999999999998,45.8,510,1,"c","centre"
"18",340,45,77.3,337,2,"c","centre"
"18",340,-30.7,-250.3,121,3,"6","target"
"18",340,-77.5,-260.8,130,4,"d5","distracter"
"18",341,3.39999999999998,-29.5,1449,1,"c","centre"
"18",342,17.7,-32.2,393,1,"c","centre"
"18",342,7.10000000000002,0.399999999999977,668,2,"c","centre"
"18",342,-97.5,-64.9,145,3,"0","blank"
"18",343,13.6,-0.200000000000045,1394,1,"c","centre"
"18",344,12.3,-5.20000000000005,419,1,"c","centre"
"18",344,-0.700000000000045,-16.3,796,2,"c","centre"
"18",344,-200.3,-141,230,3,"5","target"
"18",345,-1.79999999999995,-17,1162,1,"c","centre"
"18",345,-188.6,-144.5,171,2,"5","target"
"18",346,6.5,-19.5,1269,1,"c","centre"
"18",346,183,104.3,190,2,"2","target"
"18",348,-4.10000000000002,-35.7,540,1,"c","centre"
"18",348,-6.89999999999998,-19.2,469,2,"c","centre"
"18",348,-262.7,-12.8,179,3,"d4","distracter"
"18",349,4.89999999999998,-21.8,1254,1,"c","centre"
"18",349,-169.7,-102,160,2,"5","target"
"18",350,8.29999999999995,-12.1,1222,1,"c","centre"
"18",350,-174.6,92.3,143,2,"4","target"
"18",350,-224.8,134.8,297,3,"4","target"
"18",351,-19.5,8.89999999999998,254,1,"c","centre"
"18",351,-5.60000000000002,-23.3,1006,2,"c","centre"
"18",351,103.8,194.4,434,3,"d2","distracter"
"18",351,219.2,-161.5,755,4,"1","target"
"18",352,-1.79999999999995,-27.4,1039,1,"c","centre"
"18",353,-11.2,-16.9,681,1,"c","centre"
"18",353,-10.2,-4.29999999999995,785,2,"c","centre"
"18",353,-218.8,118,552,3,"4","target"
"18",354,-16,35.5,257,1,"c","centre"
"18",354,6,0.700000000000045,1134,2,"c","centre"
"18",355,3,-27.8,1554,1,"c","centre"
"18",356,4.60000000000002,-29.2,571,1,"c","centre"
"18",356,8.79999999999995,0,761,2,"c","centre"
"18",357,9.20000000000005,-31.3,26,1,"c","centre"
"18",357,9.29999999999995,3.20000000000005,1252,2,"c","centre"
"18",358,1.70000000000005,-22.5,1302,1,"c","centre"
"18",358,143.6,-10.3,188,2,"0","blank"
"18",358,-4.20000000000005,-326.8,123,3,"6","target"
"18",359,21.2,12.1,996,1,"c","centre"
"18",359,-56.2,-244.5,252,2,"6","target"
"18",360,4.29999999999995,-26.9,1355,1,"c","centre"
"18",360,222.8,-158.5,1451,2,"1","target"
"18",361,1.29999999999995,-31.7,1213,1,"c","centre"
"18",361,-107.7,201.5,189,2,"d3","distracter"
"18",361,-129,209.1,218,3,"d3","distracter"
"18",362,9,-22.8,445,1,"c","centre"
"18",362,12.1,-9.39999999999998,468,2,"c","centre"
"18",362,109.2,-240.7,146,3,"d6","distracter"
"18",363,13.8,-13.9,407,1,"c","centre"
"18",363,7.60000000000002,21.8,1003,2,"c","centre"
"18",363,216.1,-160.7,190,3,"1","target"
"18",364,-4.10000000000002,-33.4,1349,1,"c","centre"
"18",364,-194.1,-132.1,127,2,"5","target"
"18",365,10.9,-12,440,1,"c","centre"
"18",365,3.29999999999995,8.10000000000002,830,2,"c","centre"
"18",365,-222.7,126.1,698,3,"4","target"
"18",365,-115.5,64.3,376,4,"0","blank"
"18",366,39.4,38.6,1398,1,"c","centre"
"18",366,-144,130.1,125,2,"4","target"
"18",367,-0.799999999999955,-1.60000000000002,397,1,"c","centre"
"18",367,41.3,38.6,828,2,"c","centre"
"18",367,197.4,122.8,279,3,"2","target"
"18",368,1.60000000000002,-12,1287,1,"c","centre"
"18",368,74.8,159.5,162,2,"d2","distracter"
"18",368,220.2,108.7,1270,3,"2","target"
"18",369,3.5,-6.89999999999998,1384,1,"c","centre"
"18",370,2.60000000000002,-38.4,1296,1,"c","centre"
"18",370,-126.2,-234.6,171,2,"d5","distracter"
"18",370,-23.5,212.5,180,3,"3","target"
"18",371,-12,74.7,424,1,"c","centre"
"18",371,0.700000000000045,5.70000000000005,599,2,"c","centre"
"18",371,-232.9,-4.10000000000002,198,3,"d4","distracter"
"18",372,-4.10000000000002,-19.5,1476,1,"c","centre"
"18",373,1.5,-8.29999999999995,1390,1,"c","centre"
"18",373,182.9,81.2,148,2,"2","target"
"18",374,1.5,-49.8,499,1,"c","centre"
"18",374,2.29999999999995,2.70000000000005,581,2,"c","centre"
"18",375,1.60000000000002,-3,1387,1,"c","centre"
"18",375,7.39999999999998,-240.6,206,2,"6","target"
"18",376,0.700000000000045,-23.6,1206,1,"c","centre"
"18",376,-206,-27,235,2,"d4","distracter"
"18",376,-41.6,-262,121,3,"6","target"
"18",377,3.89999999999998,-35.5,464,1,"c","centre"
"18",377,11.9,40.2,492,2,"c","centre"
"18",377,19.6,180.2,105,3,"3","target"
"18",378,29.8,-6.5,172,1,"c","centre"
"18",378,18.9,19.2,1027,2,"c","centre"
"18",378,232.1,122.1,260,3,"2","target"
"18",379,-2.39999999999998,-12.1,1228,1,"c","centre"
"18",379,50,-136.6,181,2,"0","blank"
"18",379,-227.3,-181.7,182,3,"5","target"
"18",380,0.700000000000045,69,137,1,"c","centre"
"18",380,7.10000000000002,0.5,1131,2,"c","centre"
"18",381,-11.8,53.6,1105,1,"c","centre"
"18",381,3.79999999999995,-333.2,99,2,"6","target"
"18",382,12,-21.9,921,1,"c","centre"
"18",382,10.9,-6.5,274,2,"c","centre"
"18",382,-169.5,-149.5,155,3,"5","target"
"18",383,-6,-29.8,1036,1,"c","centre"
"18",383,225.5,-32.9,197,2,"d1","distracter"
"18",384,12.3,-12,29,1,"c","centre"
"18",384,-20.7,60.4,1263,2,"c","centre"
"18",385,25.9,-11,1407,1,"c","centre"
"18",385,212.4,29,47,2,"d1","distracter"
"18",386,-12.5,-31.1,1242,1,"c","centre"
"18",387,-5.60000000000002,-10.5,1140,1,"c","centre"
"18",387,182.5,87,184,2,"2","target"
"18",388,8.79999999999995,-15,1346,1,"c","centre"
"18",388,13.7,126.2,86,2,"0","blank"
"18",389,3.79999999999995,35.7,1088,1,"c","centre"
"18",389,30.3,-348.9,98,2,"6","target"
"18",390,-1.79999999999995,18.3,1023,1,"c","centre"
"18",390,188.8,-143.7,168,2,"1","target"
"18",390,254.2,-182.9,183,3,"1","target"
"18",391,6.70000000000005,5.20000000000005,1423,1,"c","centre"
"18",391,-196.5,117.9,345,2,"4","target"
"18",391,-238.5,11.3,26,3,"d4","blank"
"18",391,-181.3,120.4,318,4,"4","target"
"18",392,4.29999999999995,-27.4,248,1,"c","centre"
"18",392,1,-14.4,904,2,"c","centre"
"18",392,3.29999999999995,246.4,1019,3,"3","target"
"18",393,10.8,-7.39999999999998,1324,1,"c","centre"
"18",393,-145.1,102,124,2,"4","target"
"18",394,8.20000000000005,-16.4,57,1,"c","centre"
"18",394,-8.20000000000005,2.89999999999998,981,2,"c","centre"
"18",394,183.2,-126.1,156,3,"1","target"
"18",395,5.60000000000002,-16,1429,1,"c","centre"
"18",395,-197.7,-149.7,181,2,"5","target"
"18",396,2.60000000000002,-35.3,1338,1,"c","centre"
"18",396,181,-145.3,220,2,"1","target"
"18",397,-5.60000000000002,19.4,1181,1,"c","centre"
"18",397,173.2,114.7,180,2,"2","target"
"18",398,7.39999999999998,-21.2,32,1,"c","centre"
"18",398,-0.799999999999955,7.60000000000002,915,2,"c","centre"
"18",398,-59.9,161.2,121,3,"d3","distracter"
"18",398,-108.1,216.3,295,4,"d3","distracter"
"18",398,-27.5,-296.4,196,5,"6","target"
"18",399,18.7,54.3,221,1,"c","centre"
"18",399,6.20000000000005,0.299999999999955,714,2,"c","centre"
"18",399,-163.9,-121.9,223,3,"5","target"
"18",399,18.4,-81.4,217,4,"c","centre"
"18",399,-163.8,-122.3,147,5,"5","target"
"18",400,10.9,-8.29999999999995,431,1,"c","centre"
"18",400,5.60000000000002,6.20000000000005,759,2,"c","centre"
"18",401,-9.79999999999995,-37.9,304,1,"c","centre"
"18",401,-15.9,219.6,146,2,"3","blank"
"18",401,-6.39999999999998,-36.6,699,3,"c","centre"
"18",402,-13.4,-21.2,1263,1,"c","centre"
"18",403,-5.29999999999995,-4,1375,1,"c","centre"
"18",404,-3.29999999999995,-5.20000000000005,43,1,"c","centre"
"18",404,-14,-2.89999999999998,1280,2,"c","centre"
"18",405,-7.20000000000005,-15.1,1435,1,"c","centre"
"18",407,-2.10000000000002,-15.5,1274,1,"c","centre"
"18",407,-162.6,80,205,2,"4","target"
"18",408,0.399999999999977,5.70000000000005,995,1,"c","centre"
"18",408,-12.6,-1.20000000000005,479,2,"c","centre"
"18",408,-10.6,-217.6,134,3,"6","target"
"18",409,-1.79999999999995,-24.1,82,1,"c","centre"
"18",409,4.79999999999995,-22.1,1240,2,"c","centre"
"18",410,-9.20000000000005,-23.7,33,1,"c","centre"
"18",410,-8.89999999999998,-28,673,2,"c","centre"
"18",410,32,-1.10000000000002,307,3,"c","centre"
"18",410,-187.5,-137.7,155,4,"5","target"
"18",411,5.39999999999998,-18.9,1577,1,"c","centre"
"18",412,9.70000000000005,-27,234,1,"c","centre"
"18",412,5.79999999999995,-24.8,1044,2,"c","centre"
"18",413,2.5,-33,1402,1,"c","centre"
"18",414,4.10000000000002,-2.39999999999998,1287,1,"c","centre"
"18",414,179,114,256,2,"2","target"
"18",415,8.79999999999995,-20.6,47,1,"c","centre"
"18",415,13.5,-12.4,856,2,"c","centre"
"18",415,15.1,7.79999999999995,269,3,"c","centre"
"18",415,-234.7,112.9,410,4,"4","target"
"18",416,3.79999999999995,-21.2,266,1,"c","centre"
"18",416,3.20000000000005,2.70000000000005,785,2,"c","centre"
"18",417,-11.6,-15.6,29,1,"c","centre"
"18",417,-7.20000000000005,-24.5,1249,2,"c","centre"
"18",418,-2.10000000000002,-9.79999999999995,1127,1,"c","centre"
"18",418,196.6,-134.5,183,2,"1","target"
"18",419,-2.10000000000002,-19.4,1416,1,"c","centre"
"18",419,146.7,-65.2,7,2,"1","blank"
"18",419,201.8,78.3,115,3,"2","target"
"18",419,210.1,115.6,598,4,"2","target"
"18",420,-8.10000000000002,-23.2,546,1,"c","centre"
"18",420,-12.8,-14.7,803,2,"c","centre"
"18",421,-15.7,-6.5,361,1,"c","centre"
"18",421,-12.6,-18,787,2,"c","centre"
"18",422,-3.89999999999998,-5.5,739,1,"c","centre"
"18",422,59.5,32.4,262,2,"c","centre"
"18",422,0.399999999999977,18.8,256,3,"c","centre"
"18",422,-216.8,14.8,135,4,"d4","distracter"
"18",422,-14.1,240.7,451,5,"3","target"
"18",423,0.299999999999955,-4,1426,1,"c","centre"
"18",423,211.6,-112,160,2,"1","target"
"18",424,1.39999999999998,-14.6,1468,1,"c","centre"
"18",425,4.39999999999998,-27.2,17,1,"c","centre"
"18",425,16.8,9.29999999999995,1294,2,"c","centre"
"18",426,2.20000000000005,-17.1,126,1,"c","centre"
"18",426,-7.89999999999998,-55.2,227,2,"c","centre"
"18",426,-6.29999999999995,-14.2,393,3,"c","centre"
"18",426,-2,-31,330,4,"c","centre"
"18",427,8.39999999999998,-7.89999999999998,1498,1,"c","centre"
"18",428,-4.70000000000005,-19.8,1252,1,"c","centre"
"18",428,-163,-90.4,137,2,"5","target"
"18",429,-3.39999999999998,-19.8,1489,1,"c","centre"
"18",430,4,-17.3,531,1,"c","centre"
"18",430,-3,-21.7,679,2,"c","centre"
"18",431,-5.70000000000005,-25.3,1395,1,"c","centre"
"18",432,-7.70000000000005,-19.9,1330,1,"c","centre"
"18",432,181.9,-121.6,169,2,"1","target"
"18",433,-2.79999999999995,-26.1,1330,1,"c","centre"
"18",434,-14.4,-0.299999999999955,1196,1,"c","centre"
"18",435,-3,-6,1183,1,"c","centre"
"18",435,-202,95,167,2,"4","target"
"18",436,-12.2,-24.1,676,1,"c","centre"
"18",436,-29.8,9.89999999999998,524,2,"c","centre"
"18",437,-23.6,-14.4,675,1,"c","centre"
"18",437,-79.2,24.9,358,2,"c","centre"
"18",438,-27.4,-0.299999999999955,642,1,"c","centre"
"18",438,-81.3,2.5,349,2,"c","centre"
"18",438,-203.5,102.6,207,3,"4","target"
"18",439,-21.7,-18.3,1545,1,"c","centre"
"18",439,202.7,-144.3,187,2,"1","target"
"18",440,5.5,-6,1395,1,"c","centre"
"18",440,-120.7,-247.3,316,2,"d5","distracter"
"18",440,202.2,90.7,153,3,"2","target"
"18",440,226,112.7,611,4,"2","target"
"18",441,-3.79999999999995,-28.2,1086,1,"c","centre"
"18",441,-183.1,-129.4,172,2,"5","target"
"18",442,0.600000000000023,-26.9,153,1,"c","centre"
"18",442,-9.10000000000002,-19.3,1032,2,"c","centre"
"18",442,-0.700000000000045,-324.2,92,3,"6","target"
"18",443,0.700000000000045,-11.5,1073,1,"c","centre"
"18",444,-5.60000000000002,-27.9,1284,1,"c","centre"
"18",445,-23.6,-80.2,141,1,"c","centre"
"18",445,6.5,180.4,137,2,"3","blank"
"18",445,-2.20000000000005,-53.4,171,3,"c","centre"
"18",445,-13.6,-28.8,379,4,"c","centre"
"18",446,-9.20000000000005,-24.3,1435,1,"c","centre"
"18",447,-20.4,-26.3,21,1,"c","centre"
"18",447,3.10000000000002,1.5,214,2,"c","centre"
"18",447,-8.20000000000005,-12.1,814,3,"c","centre"
"18",447,105.3,200.3,221,4,"d2","distracter"
"18",447,212.5,118.5,1978,5,"2","target"
"18",448,-10.4,-23.7,1269,1,"c","centre"
"18",448,194.6,-146,297,2,"1","target"
"18",449,2.20000000000005,-20.9,1275,1,"c","centre"
"18",449,-19.9,-305,201,2,"6","target"
"18",450,-1.20000000000005,-19.3,108,1,"c","centre"
"18",450,-1,20.5,780,2,"c","centre"
"18",450,96.2,0.200000000000045,152,3,"c","centre"
"18",450,-214.6,-132.3,177,4,"5","target"
"18",451,-14.5,-15,1236,1,"c","centre"
"18",452,-4.70000000000005,-17.7,1531,1,"c","centre"
"18",453,-9.70000000000005,-12.4,31,1,"c","centre"
"18",453,-4.5,0.100000000000023,1004,2,"c","centre"
"18",453,220.3,-158.8,587,3,"1","target"
"18",454,-1.5,-16.2,1239,1,"c","centre"
"18",454,98,-208.9,147,2,"d6","distracter"
"18",454,121.8,-223.8,89,3,"d6","distracter"
"18",454,211.6,114.5,716,4,"2","target"
"18",455,0.899999999999977,-15.1,1384,1,"c","centre"
"18",456,-11.4,-22.1,761,1,"c","centre"
"18",456,-35.9,2.5,535,2,"c","centre"
"18",457,-13.3,-20.8,749,1,"c","centre"
"18",457,-13.6,20.1,306,2,"c","centre"
"18",458,-9.20000000000005,-9,609,1,"c","centre"
"18",458,-35.3,65.6,660,2,"c","centre"
