"observer","trial","x","y","dur","onset","offset","n","aoi2","aoi"
"1",126,14.3,8.39999999999998,297,0,3023068,1,"centre","c"
"1",126,16.3,5.5,724,461,3023956,2,"centre","c"
"1",126,-96.6,236.5,169,1221,3024161,3,"distracter","d3"
"1",126,-115.6,224.2,153,1400,3024324,4,"distracter","d3"
"1",126,256.9,-124.6,466,1610,3024847,5,"target","1"
"1",127,23,1.60000000000002,1668,0,3031474,1,"centre","c"
"1",128,16.6,-8,1258,0,3037164,1,"centre","c"
"1",128,266.5,-8.29999999999995,150,1292,3037348,2,"distracter","d1"
"1",128,32.7,189.3,144,1485,3037535,3,"target","3"
"1",128,18.4,251.2,495,1651,3038052,4,"target","3"
"1",129,13.4,3.79999999999995,346,0,3042169,1,"centre","c"
"1",129,17.6,9.89999999999998,844,357,3043024,2,"centre","c"
"1",129,-100.7,172,127,1234,3043184,3,"distracter","d3"
"1",129,178.1,-72,147,1415,3043385,4,"target","1"
"1",129,253.4,-139,446,1589,3043858,5,"target","1"
"1",130,-7.29999999999995,-3.20000000000005,1202,0,3050127,1,"centre","c"
"1",130,202.8,97.5,264,1248,3050437,2,"target","2"
"1",131,15.8,-24,484,0,3057742,1,"centre","c"
"1",131,22.6,-5.10000000000002,593,627,3058478,2,"centre","c"
"1",131,236.6,76.3,151,1256,3058665,3,"target","2"
"1",131,221.8,96.5,87,1425,3058770,4,"target","2"
"1",131,44.9,13.1,444,1544,3059246,5,"centre","c"
"1",132,6.70000000000005,-16.4,406,0,3066532,1,"centre","c"
"1",132,10.5,-15.4,163,414,3066703,2,"centre","c"
"1",132,15.3,-6.70000000000005,570,683,3067379,3,"centre","c"
"1",132,-100.2,162,126,1291,3067543,4,"distracter","d3"
"1",132,-110.1,192.6,111,1432,3067669,5,"distracter","d3"
"1",132,-222.3,-113.8,387,1595,3068108,6,"target","5"
"1",133,14.1,-0.399999999999977,1192,0,3075335,1,"centre","c"
"1",133,78.0999999999999,171.5,90,1232,3075465,2,"distracter","d2"
"1",133,-198.5,101.7,473,1358,3075974,3,"target","4"
"1",134,-3.39999999999998,5.29999999999995,422,0,3082050,1,"centre","c"
"1",134,0.399999999999977,4.70000000000005,671,547,3082846,2,"centre","c"
"1",134,-59.4,174.8,154,1251,3083033,3,"distracter","d3"
"1",134,8.60000000000002,229.4,470,1431,3083529,4,"target","3"
"1",135,8.60000000000002,-0.200000000000045,649,0,3089694,1,"centre","c"
"1",135,16.7,5.39999999999998,487,717,3090249,2,"centre","c"
"1",135,150.2,168.4,153,1244,3090442,3,"distracter","d2"
"1",135,249.4,112.9,327,1427,3090799,4,"target","2"
"1",136,-16.9,-8.5,222,0,3097185,1,"centre","c"
"1",136,-0.899999999999977,7.5,832,433,3098228,2,"centre","c"
"1",136,197.8,101,261,1304,3098528,3,"target","2"
"1",136,5.89999999999998,-7.89999999999998,854,1604,3099421,4,"centre","c"
"1",137,-16.2,-8.89999999999998,221,0,3103000,1,"centre","c"
"1",137,6.79999999999995,-4.5,829,404,3104012,2,"centre","c"
"1",137,-85.5,102,96,1268,3104143,3,"blank","0"
"1",137,186.7,-66.3,205,1414,3104398,4,"target","1"
"1",137,246.2,-117.7,367,1644,3104790,5,"target","1"
"1",138,20.2,-11.2,412,0,3113196,1,"centre","c"
"1",138,16.9,6.5,668,535,3113987,2,"centre","c"
"1",138,-106,123.2,128,1241,3114153,3,"blank","0"
"1",138,-231.7,-134.3,580,1417,3114781,4,"target","5"
"1",139,13.5,9,478,0,3120483,1,"centre","c"
"1",139,31.4,6.10000000000002,457,624,3121086,2,"centre","c"
"1",139,262.7,-150.4,159,1180,3121344,3,"target","1"
"1",139,249,-129.3,248,1353,3121606,4,"target","1"
"1",140,5.89999999999998,-6.89999999999998,584,0,3126937,1,"centre","c"
"1",140,-5,1.29999999999995,507,711,3127571,2,"centre","c"
"1",140,-17.7,149.1,108,1248,3127709,3,"blank","0"
"1",140,7.10000000000002,248.3,412,1381,3128146,4,"target","3"
"1",141,-18.9,6.60000000000002,58,0,3133291,1,"centre","c"
"1",141,11.6,3.20000000000005,169,72,3133474,2,"centre","c"
"1",141,-5.10000000000002,-5.60000000000002,140,250,3133623,3,"centre","c"
"1",141,12.9,6.10000000000002,709,541,3134483,4,"centre","c"
"1",141,243.5,5.70000000000005,136,1284,3134653,5,"distracter","d1"
"1",141,9.39999999999998,225.2,643,1462,3135338,6,"target","3"
"1",142,5.10000000000002,-4.29999999999995,547,0,3140830,1,"centre","c"
"1",142,48,-0.799999999999955,101,561,3140945,2,"centre","c"
"1",142,13.3,-7.89999999999998,725,673,3141681,3,"centre","c"
"1",142,224.8,127.6,221,1439,3141943,4,"target","2"
"1",142,72,106.5,247,1688,3142218,5,"blank","0"
"1",143,7.10000000000002,-3.10000000000002,241,0,3146891,1,"centre","c"
"1",143,22.4,-1.79999999999995,986,251,3147887,2,"centre","c"
"1",143,-130.9,46.1,119,1262,3148031,3,"blank","0"
"1",143,-196.5,92.4,135,1403,3148188,4,"target","4"
"1",143,66.3,6.5,608,1581,3148839,5,"centre","c"
"1",144,28.8,-3.10000000000002,1229,0,3153912,1,"centre","c"
"1",144,115.5,-227.2,120,1277,3154080,2,"distracter","d6"
"1",144,28.7,-237.8,670,1420,3154773,3,"target","6"
"1",145,23.3,10.4,416,0,3159735,1,"centre","c"
"1",145,30.9,15.8,889,564,3160772,2,"centre","c"
"1",145,-105.4,-66.2,144,1479,3160942,3,"blank","0"
"1",146,26,1.60000000000002,660,0,3168580,1,"centre","c"
"1",146,39.4,5.70000000000005,676,673,3169269,2,"centre","c"
"1",146,29.2,128.7,81,1384,3169385,3,"blank","0"
"1",146,33.2,227.7,344,1495,3169759,4,"target","3"
"1",147,30.9,-0.700000000000045,2187,0,3176655,1,"centre","c"
"1",148,21.2,2.79999999999995,1228,0,3185244,1,"centre","c"
"1",148,82.9000000000001,167.2,143,1260,3185419,2,"distracter","d2"
"1",148,134.4,179.5,65,1424,3185505,3,"distracter","d2"
"1",148,241.2,-167.3,144,1545,3185705,4,"target","1"
"1",149,2.29999999999995,-1.20000000000005,513,0,3190320,1,"centre","c"
"1",149,2.20000000000005,-0.899999999999977,604,636,3191047,2,"centre","c"
"1",149,-104.9,160.2,138,1276,3191221,3,"distracter","d3"
"1",149,-232.4,-136.8,729,1464,3192000,4,"target","5"
"1",150,-1.39999999999998,-14.7,1223,0,3202027,1,"centre","c"
"1",150,-107.4,104.5,181,1256,3202241,2,"blank","0"
"1",150,201,115.2,379,1470,3202653,3,"target","2"
"1",151,-4.5,1.70000000000005,293,0,3217130,1,"centre","c"
"1",151,71.2,-41.9,94,323,3217254,2,"centre","c"
"1",151,-5.70000000000005,-21.2,23,440,3217300,3,"centre","c"
"1",151,-4.39999999999998,6.60000000000002,737,637,3218211,4,"centre","c"
"1",151,-194,62.3,242,1410,3218489,5,"target","4"
"1",151,26.3,32.1,457,1694,3218988,6,"centre","c"
"1",152,7.70000000000005,0.899999999999977,1253,0,3224111,1,"centre","c"
"1",152,224,-23.1,194,1285,3224337,2,"distracter","d1"
"1",152,2.70000000000005,-256.3,642,1517,3225017,3,"target","6"
"1",153,2.89999999999998,-13.1,290,0,3229419,1,"centre","c"
"1",153,0.299999999999955,-2,200,299,3229628,2,"centre","c"
"1",153,-2.79999999999995,-1.60000000000002,734,507,3230370,3,"centre","c"
"1",153,-128,-175.6,117,1288,3230534,4,"distracter","d5"
"1",153,-141.1,-225,99,1423,3230651,5,"distracter","d5"
"1",153,215,119,498,1581,3231208,6,"target","2"
"1",154,16.8,-6.20000000000005,1201,0,3236799,1,"centre","c"
"1",154,141.9,207.3,138,1241,3236977,2,"distracter","d2"
"1",154,-198.8,103.8,513,1417,3237528,3,"target","4"
"1",155,13.3,5.70000000000005,1234,0,3242913,1,"centre","c"
"1",155,274.2,13.3,83,1268,3243030,2,"distracter","d1"
"1",155,33,-279,108,1403,3243190,3,"target","6"
"1",155,-6.60000000000002,-251.7,254,1528,3243461,4,"target","6"
"1",156,17.7,-5.60000000000002,520,0,3247963,1,"centre","c"
"1",156,29.2,6.10000000000002,679,528,3248650,2,"centre","c"
"1",156,-202.2,99.1,404,1245,3249092,3,"target","4"
"1",157,2.20000000000005,5.70000000000005,468,0,3253948,1,"centre","c"
"1",157,40.1,9.89999999999998,145,479,3254104,2,"centre","c"
"1",157,19.4,7.70000000000005,610,634,3254724,3,"centre","c"
"1",157,-68.8,-181.1,123,1281,3254884,4,"distracter","d5"
"1",157,-206.8,-138.7,614,1432,3255526,5,"target","5"
"1",158,6.70000000000005,-16.1,346,0,3260047,1,"centre","c"
"1",158,30.6,5.60000000000002,911,359,3260971,2,"centre","c"
"1",158,248.6,109.5,155,1302,3261158,3,"target","2"
"1",158,268,120,111,1469,3261281,4,"target","2"
"1",158,61.1,-5.70000000000005,202,1602,3261505,5,"centre","c"
"1",159,1.70000000000005,5.20000000000005,234,0,3267197,1,"centre","c"
"1",159,2.20000000000005,-4,842,410,3268215,2,"centre","c"
"1",159,-229.4,-31.2,265,1288,3268516,3,"distracter","d4"
"1",159,-4.29999999999995,-225.9,162,1594,3268719,4,"target","6"
"1",159,26.1,-250.7,367,1772,3269102,5,"target","6"
"1",160,-2.20000000000005,-3.10000000000002,34,0,3273248,1,"centre","c"
"1",160,3.79999999999995,-4.60000000000002,1452,42,3274708,2,"centre","c"
"1",160,185.9,91.4,376,1523,3275113,3,"target","2"
"1",161,2.29999999999995,-3.79999999999995,325,0,3279623,1,"centre","c"
"1",161,2.5,-2.39999999999998,876,470,3280644,2,"centre","c"
"1",161,-168.4,-139.3,212,1379,3280889,3,"target","5"
"1",161,-226.1,-132.4,528,1608,3281434,4,"target","5"
"1",162,16.8,22,45,0,3286341,1,"centre","c"
"1",162,18.8,-1.5,1657,221,3288174,2,"centre","c"
"1",162,-149,-100.5,126,1906,3288328,3,"target","5"
"1",162,-206.2,-121.9,257,2051,3288604,4,"target","5"
"1",163,-31.9,5.89999999999998,93,0,3293225,1,"centre","c"
"1",163,3.10000000000002,10.9,336,110,3293578,2,"centre","c"
"1",163,2.89999999999998,-0.200000000000045,707,578,3294417,3,"centre","c"
"1",163,12.2,94.3,86,1319,3294537,4,"centre","c"
"1",163,13.8,193,141,1435,3294708,5,"target","3"
"1",163,9.89999999999998,233.5,154,1593,3294879,6,"target","3"
"1",164,15.7,17.5,772,0,3298800,1,"centre","c"
"1",164,29.7,15.9,456,860,3299344,2,"centre","c"
"1",164,-61.8,-64.9,176,1339,3299543,3,"centre","c"
"1",164,-143.6,-106.7,114,1535,3299677,4,"target","5"
"1",164,-190.6,-124,381,1662,3300071,5,"target","5"
"1",165,6.60000000000002,-13.1,529,0,3305695,1,"centre","c"
"1",165,52.8,3.39999999999998,101,551,3305818,2,"centre","c"
"1",165,4.79999999999995,-7.60000000000002,672,669,3306507,3,"centre","c"
"1",165,6.5,121.2,65,1377,3306608,4,"blank","0"
"1",165,-1.10000000000002,202.5,375,1467,3307008,5,"target","3"
"1",166,9.10000000000002,1,1234,0,3312568,1,"centre","c"
"1",166,232.2,88.5,130,1266,3312730,2,"target","2"
"1",166,236.9,106.8,142,1409,3312885,3,"target","2"
"1",166,54,43.4,407,1575,3313316,4,"centre","c"
"1",167,-3.5,-8.29999999999995,275,0,3317375,1,"centre","c"
"1",167,-5.5,2.60000000000002,915,451,3318466,2,"centre","c"
"1",167,-174.7,85.6,132,1404,3318636,3,"target","4"
"1",167,-211.2,99.6,276,1553,3318929,4,"target","4"
"1",168,-0.399999999999977,3.10000000000002,1229,0,3323780,1,"centre","c"
"1",168,200.6,-122.2,152,1278,3323981,2,"target","1"
"1",168,244.6,-128.9,233,1445,3324229,3,"target","1"
"1",169,-21.9,-8.60000000000002,1323,0,3329780,1,"centre","c"
"1",169,-72.2,-0.100000000000023,697,1342,3330496,2,"centre","c"
"1",170,-19.9,-2.10000000000002,259,0,3338296,1,"centre","c"
"1",170,3.29999999999995,-12.2,134,269,3338440,2,"centre","c"
"1",170,-23.8,-6,873,558,3339468,3,"centre","c"
"1",170,-48.2,-261.9,169,1468,3339674,4,"target","6"
"1",170,-14.2,-257.3,457,1653,3340147,5,"target","6"
"1",171,-2.29999999999995,-8.79999999999995,509,0,3346432,1,"centre","c"
"1",171,7.39999999999998,-6.39999999999998,752,519,3347194,2,"centre","c"
"1",171,-13.3,83.7,109,1301,3347333,3,"centre","c"
"1",171,-6.60000000000002,239.8,213,1445,3347581,4,"target","3"
"1",171,10.2,43.9,388,1699,3348010,5,"centre","c"
"1",172,9.10000000000002,11.9,230,0,3352018,1,"centre","c"
"1",172,19.3,-11.3,875,344,3353007,2,"centre","c"
"1",172,299.4,-2.70000000000005,138,1259,3353185,3,"distracter","d1"
"1",172,16.7,242.2,337,1440,3353565,4,"target","3"
"1",173,20.2,11.6,1349,0,3359367,1,"centre","c"
"1",173,183.5,43.1,310,1384,3359712,2,"blank","d1"
"1",174,24.9,8.20000000000005,175,0,3363749,1,"centre","c"
"1",174,14.7,5.29999999999995,1207,185,3364966,2,"centre","c"
"1",174,182.7,-99.4,196,1432,3365202,3,"target","1"
"1",174,-67.2,-10.7,165,1667,3365406,4,"centre","c"
"1",175,6.20000000000005,-11.4,377,0,3371637,1,"centre","c"
"1",175,4.60000000000002,1.10000000000002,796,390,3372446,2,"centre","c"
"1",175,23.8,-212.3,804,1230,3373294,3,"target","6"
"1",176,29.7,-3.29999999999995,1259,0,3379153,1,"centre","c"
"1",176,-21.6,39.3,77,1277,3379248,2,"centre","c"
"1",176,-80,196.7,153,1388,3379435,3,"distracter","d3"
"1",176,-139.3,165.7,157,1560,3379611,4,"distracter","d3"
"1",176,-199.6,143.6,446,1731,3380071,5,"target","4"
"1",176,38.6,32,466,2225,3380585,6,"centre","c"
"1",177,25.2,1.60000000000002,90,0,3384578,1,"centre","c"
"1",177,18.4,9.60000000000002,966,251,3385705,2,"centre","c"
"1",177,94.2,103.1,109,1255,3385852,3,"blank","0"
"1",177,-68.2,79.2,243,1390,3386121,4,"blank","0"
"1",178,-15.5,4.20000000000005,259,0,3391468,1,"centre","c"
"1",178,4.29999999999995,-1.89999999999998,98,268,3391575,2,"centre","c"
"1",178,-17,126.6,132,917,3392258,3,"blank","0"
"1",178,1,2.10000000000002,451,1090,3392750,4,"centre","c"
"1",178,20.5,21,918,1657,3393784,5,"centre","c"
"1",179,20.9,2.89999999999998,126,0,3396721,1,"centre","c"
"1",179,26.6,-5.20000000000005,956,292,3397843,2,"centre","c"
"1",179,-5.10000000000002,-198,248,1287,3398130,3,"target","6"
"1",179,-33.9,-117.1,92,1555,3398242,4,"blank","0"
"1",179,-30.5,-28.4,618,1661,3398874,5,"centre","c"
"1",180,8.29999999999995,-12.4,2648,0,3406058,1,"centre","c"
"1",181,29.6,4.89999999999998,1248,0,3412302,1,"centre","c"
"1",181,149.3,-170.4,133,1285,3412472,2,"distracter","d6"
"1",181,200.7,-162.5,79,1437,3412570,3,"target","1"
"1",181,212.1,-83,878,1531,3413463,4,"target","1"
"1",182,29.5,-6.10000000000002,1750,0,3419348,1,"centre","c"
"1",183,-1.10000000000002,-16.7,272,0,3426217,1,"centre","c"
"1",183,-0.600000000000023,-7.60000000000002,194,283,3426422,2,"centre","c"
"1",183,-8.39999999999998,7.10000000000002,672,606,3427223,3,"centre","c"
"1",183,-185.3,-119.4,151,1320,3427416,4,"target","5"
"1",183,-211.1,-126,97,1480,3427522,5,"target","5"
"1",183,17.4,13.3,1011,1615,3428571,6,"centre","c"
"1",184,-6.39999999999998,-7.29999999999995,1262,0,3433239,1,"centre","c"
"1",184,208.7,115,176,1294,3433447,2,"target","2"
"1",184,237.2,128,94,1482,3433553,3,"target","2"
"1",185,1,-9,1201,0,3438630,1,"centre","c"
"1",185,36.3,195.2,158,1239,3438826,2,"target","3"
"1",185,-2,235,296,1420,3439145,3,"target","3"
"1",186,10,7.60000000000002,685,0,3443631,1,"centre","c"
"1",186,-0.100000000000023,2.89999999999998,596,744,3444286,2,"centre","c"
"1",186,-173.9,-70.8,453,1368,3444767,3,"target","5"
"1",187,5.89999999999998,23,25,0,3451824,1,"centre","c"
"1",187,8.60000000000002,8.5,307,186,3452292,2,"centre","c"
"1",187,23.3,5.39999999999998,732,505,3453036,3,"centre","c"
"1",187,35.3,-187.4,112,1283,3453194,4,"target","6"
"1",187,1.60000000000002,-249.7,360,1416,3453575,5,"target","6"
"1",188,6.70000000000005,4.89999999999998,588,0,3458271,1,"centre","c"
"1",188,23.1,10.4,524,730,3458937,2,"centre","c"
"1",188,309,12.9,125,1291,3459099,3,"distracter","d1"
"1",188,22.8,-254.9,426,1456,3459565,4,"target","6"
"1",189,3.20000000000005,-2.79999999999995,458,0,3463574,1,"centre","c"
"1",189,31.8,4.60000000000002,114,468,3463698,2,"centre","c"
"1",189,5.60000000000002,2.39999999999998,639,591,3464346,3,"centre","c"
"1",189,-21.1,115.8,93,1261,3464470,4,"blank","0"
"1",189,-6.89999999999998,218.8,213,1383,3464712,5,"target","3"
"1",189,-0.700000000000045,224.4,549,1605,3465270,6,"target","3"
"1",190,-19.7,0.200000000000045,1179,0,3471328,1,"centre","c"
"1",190,65,210.9,158,1231,3471538,2,"distracter","d2"
"1",190,197.5,-143.8,228,1448,3471825,3,"target","1"
"1",190,232.5,-132,174,1686,3472009,4,"target","1"
"1",191,-3.5,-2.60000000000002,340,0,3476526,1,"centre","c"
"1",191,5.29999999999995,8,741,486,3477413,2,"centre","c"
"1",191,-94.5,129.6,106,1262,3477554,3,"distracter","d3"
"1",191,-117.3,181.2,144,1389,3477719,4,"distracter","d3"
"1",191,-179.4,132,416,1553,3478155,5,"target","4"
"1",192,5.5,15.9,331,0,3482847,1,"centre","c"
"1",192,46.7,3,762,450,3483728,2,"centre","c"
"1",192,-23.7,-87.9,322,1233,3484071,3,"centre","c"
"1",192,15.9,-41,178,1577,3484271,4,"centre","c"
"1",192,55.5,7.89999999999998,597,1773,3484886,5,"centre","c"
"1",193,27,-5.70000000000005,516,0,3488833,1,"centre","c"
"1",193,20.4,3.39999999999998,790,609,3489716,2,"centre","c"
"1",193,215.3,-94.8,126,1424,3489867,3,"target","1"
"1",193,282.8,-94.3,299,1570,3490186,4,"target","1"
"1",193,94.8,-29.6,125,1894,3490336,5,"centre","c"
"1",194,8.5,-13.8,362,0,3495847,1,"centre","c"
"1",194,15.2,6.29999999999995,874,480,3496839,2,"centre","c"
"1",194,180.5,-116.9,59,1392,3496936,3,"target","1"
"1",194,249,-123.9,417,1472,3497374,4,"target","1"
"1",195,34.2,7.29999999999995,1245,0,3501998,1,"centre","c"
"1",195,4.70000000000005,214.9,132,1282,3502167,2,"target","3"
"1",195,16.8,227.2,285,1433,3502471,3,"target","3"
"1",195,19.7,-18.9,522,1842,3503117,4,"centre","c"
"1",196,-1.29999999999995,-11,398,0,3509685,1,"centre","c"
"1",196,-20.9,-9.39999999999998,449,525,3510261,2,"centre","c"
"1",196,3.10000000000002,-4.10000000000002,252,992,3510531,3,"centre","c"
"1",196,252.8,-0.399999999999977,110,1293,3510690,4,"distracter","d1"
"1",196,-213.4,-128.4,598,1453,3511338,5,"target","5"
"1",197,-14.3,-11.4,589,0,3519559,1,"centre","c"
"1",197,-7.29999999999995,-8.5,1476,704,3521150,2,"centre","c"
"1",198,-9.5,-13.1,1210,0,3526865,1,"centre","c"
"1",198,-245.5,-23.7,165,1246,3527066,2,"distracter","d4"
"1",198,218.6,-116,240,1469,3527364,3,"target","1"
"1",198,246.3,-128.3,213,1728,3527596,4,"target","1"
"1",198,107,-63.4,197,1969,3527821,5,"blank","0"
"1",199,24.3,4.60000000000002,1216,0,3532121,1,"centre","c"
"1",199,232.3,-92.5,112,1244,3532261,2,"target","1"
"1",199,268.9,-137.8,175,1375,3532455,3,"target","1"
"1",199,66,-40.7,120,1580,3532605,4,"centre","c"
"1",200,38.2,22.5,400,0,3538056,1,"centre","c"
"1",200,53,20.7,742,480,3538878,2,"centre","c"
"1",200,-148.2,11.3,125,1252,3539033,3,"blank","0"
"1",200,-196,8,168,1391,3539215,4,"distracter","d4"
"1",200,-185.7,-104.8,553,1583,3539792,5,"target","5"
"1",201,-0.5,3.20000000000005,1232,0,3616130,1,"centre","c"
"1",201,-177.3,-81.9,96,1264,3616258,2,"target","5"
"1",201,-230.9,-120.5,126,1380,3616404,3,"target","5"
"1",201,-52.7,-28.4,387,1683,3616968,4,"centre","c"
"1",202,19.5,8.10000000000002,1200,0,3621517,1,"centre","c"
"1",202,-124.6,-235.8,179,1237,3621733,2,"distracter","d5"
"1",202,-129.6,-216.2,83,1428,3621828,3,"distracter","d5"
"1",202,39.7,235.1,176,1559,3622052,4,"target","3"
"1",202,10.3,260.2,244,1749,3622310,5,"target","3"
"1",203,0.899999999999977,0.5,1244,0,3626542,1,"centre","c"
"1",203,-180.8,92.6,131,1283,3626712,2,"target","4"
"1",203,-198.6,121,233,1428,3626959,3,"target","4"
"1",204,29.9,1.39999999999998,1277,0,3634240,1,"centre","c"
"1",204,-167.6,-78.3,474,1307,3634744,2,"target","5"
"1",204,16.1,-35.3,427,1813,3635203,3,"centre","c"
"1",205,22.2,-14.7,1279,0,3641711,1,"centre","c"
"1",205,-104.6,-182,125,1314,3641871,2,"distracter","d5"
"1",205,0.899999999999977,247,475,1488,3642395,3,"target","3"
"1",206,-9,9.29999999999995,198,0,3646282,1,"centre","c"
"1",206,17.7,6.29999999999995,832,366,3647282,2,"centre","c"
"1",206,120.6,156.1,112,1233,3647429,3,"distracter","d2"
"1",206,152.1,188.5,82,1362,3647528,4,"distracter","d2"
"1",206,35.1,-230.1,656,1497,3648237,5,"target","6"
"1",207,-7.10000000000002,17.5,213,0,3652381,1,"centre","c"
"1",207,26.5,10.3,873,346,3653387,2,"centre","c"
"1",207,339.4,5.70000000000005,54,1260,3653482,3,"distracter","d1"
"1",207,-225.5,-104.3,757,1384,3654309,4,"target","5"
"1",207,40,-16,332,2184,3654684,5,"centre","c"
"1",208,42.2,5,498,0,3659284,1,"centre","c"
"1",208,51.9,20.4,664,508,3659958,2,"centre","c"
"1",208,-27.3,-163.7,148,1210,3660144,3,"target","6"
"1",208,-10.2,-185.3,209,1368,3660363,4,"target","6"
"1",208,35.8,-216.2,240,1594,3660620,5,"target","6"
"1",209,0.700000000000045,-24.4,328,0,3664579,1,"centre","c"
"1",209,11,-6.5,878,339,3665468,2,"centre","c"
"1",209,130.4,-197,242,1255,3665748,3,"distracter","d6"
"1",209,260.2,103.5,467,1542,3666260,4,"target","2"
"1",210,64.5,4.5,1202,0,3671388,1,"centre","c"
"1",210,195.6,-0.299999999999955,117,1230,3671533,2,"distracter","d1"
"1",210,288.6,7.89999999999998,157,1370,3671713,3,"distracter","d1"
"1",210,46.5,-217.5,461,1567,3672214,4,"target","6"
"1",211,10.7,-8.5,69,0,3678188,1,"centre","c"
"1",211,25.3,-4.60000000000002,987,216,3679322,2,"centre","c"
"1",211,-234.6,-17.1,175,1238,3679532,3,"distracter","d4"
"1",211,22.1,-295.5,127,1469,3679715,4,"target","6"
"1",211,14,-256.5,360,1608,3680087,5,"target","6"
"1",212,25.6,-17.3,363,0,3684134,1,"centre","c"
"1",212,33.9,-4.5,999,372,3685142,2,"centre","c"
"1",212,8.20000000000005,-250.5,270,1410,3685451,3,"target","6"
"1",213,44.5,6.29999999999995,1388,0,3690376,1,"centre","c"
"1",213,-91.3,-75.8,124,1415,3690527,2,"blank","0"
"1",213,-149.2,-108.5,163,1557,3690708,3,"target","5"
"1",213,16.5,-12.7,132,1746,3690866,4,"centre","c"
"1",214,25,10.3,182,0,3695008,1,"centre","c"
"1",214,46.4,-17.1,1664,289,3696779,2,"centre","c"
"1",215,25.3,-3.5,549,0,3706236,1,"centre","c"
"1",215,10.8,-12.7,262,561,3706510,2,"centre","c"
"1",215,47,-73.2,256,845,3706788,3,"centre","c"
"1",215,32.7,-238.5,342,1135,3707164,4,"target","6"
"1",216,26.2,2.60000000000002,96,0,3714770,1,"centre","c"
"1",216,21.8,-7.39999999999998,267,251,3715192,2,"centre","c"
"1",216,22.6,-2.89999999999998,1412,530,3716616,3,"centre","c"
"1",217,54,-0.700000000000045,1223,0,3723107,1,"centre","c"
"1",217,67.4000000000001,6.60000000000002,949,1246,3724079,2,"centre","c"
"1",218,33.2,3.10000000000002,1219,0,3729393,1,"centre","c"
"1",218,241.2,118.2,500,1257,3729931,2,"target","2"
"1",219,-10.6,11.6,76,0,3735634,1,"centre","c"
"1",219,57.3,7.5,1144,88,3736790,2,"centre","c"
"1",219,45.8,144.3,439,1266,3737263,3,"blank","0"
"1",220,31.1,-4.5,635,0,3741977,1,"centre","c"
"1",220,17.5,-11.7,1321,738,3743401,2,"centre","c"
"1",221,15.9,0.600000000000023,564,0,3749824,1,"centre","c"
"1",221,36.5,6.89999999999998,703,575,3750538,2,"centre","c"
"1",221,3.79999999999995,176,106,1313,3750679,3,"target","3"
"1",221,14.3,217.4,226,1436,3750922,4,"target","3"
"1",221,20.6,21.3,967,1743,3751970,5,"centre","c"
"1",222,9,7.20000000000005,59,0,3756438,1,"centre","c"
